"research_id","status_id","date_at","history_note","instant_name","history_id"
427,3,"2015-09-18","En Ejecucion al 18-09-2015 presento :  -Informe Trimestral -Carta","En Ejecucion",4691
427,3,"2015-12-18","En Ejecucion al 18-12-2015 presento :  -Informe Trimestral -Carta","En Ejecucion",5235
427,4,"2015-12-31","Culminado al 31-12-2015 presento :  -Informe final -Articulo cientifico","Culminado",9088
427,3,"2016-03-30","En Ejecucion al 30-03-2016 presento :  -Informe Trimestral -Carta","En Ejecucion",6312
427,3,"2016-06-27","En Ejecucion al 27-06-2016 presento :  -Informe Trimestral -Carta","En Ejecucion",7429
427,3,"2016-09-28","En Ejecucion al 28-09-2016 presento :  -INFORME N° 002-2016-FCEA-DUI-UNAS.TM.","En Ejecucion",8021
429,2,"2007-12-20","Nuevo al 20/12/2007","Nuevo",1385
429,3,"2008-03-17","Presento informe al 20/03/2008","En Ejecucion",1386
429,3,"2008-06-18","Presento informe al 20/06/2008","En Ejecucion",1387
429,3,"2008-09-24","Presento Carta solicitando ampliacion 1 trimestre al 20/09/2008","En Ejecucion",1388
429,4,"2008-12-22","Presento informe Final (CD)al 20/12/2008","Culminado",1389
429,4,"2013-03-15","Presento Art. Cient al 21/03/2013","Culminado",1390
430,2,"2002-03-22","Inicio de investigacion","Nuevo",7525
430,4,"2004-04-09","Culminado al 09-04-2004 presento :  -Articulo cientifico","Culminado",7526
431,2,"2002-03-20","Inicio de investigacion","Nuevo",7216
431,4,"2003-04-09","Culminado al 09-04-2003 presento :  -Articulo cientifico","Culminado",7217
432,2,"2002-03-19","Inicio de investigacion","Nuevo",7233
432,4,"2003-03-20","Culminado al 20-03-2003 presento :  -Informe final","Culminado",7234
433,2,"2002-03-18","Inicio de investigacion","Nuevo",7533
433,4,"2003-09-09","Culminado al 09-09-2003 presento :  -Articulo cientifico","Culminado",7534
434,2,"2003-03-03","Inicio de investigacion","Nuevo",7519
434,4,"2005-09-28","Culminado al 28-09-2005 presento :  -Articulo cientifico","Culminado",7520
436,2,"2002-12-30","Inicio de investigacion","Nuevo",7577
436,4,"2003-12-19","Culminado al 19-12-2003 presento :  -Articulo cientifico","Culminado",7578
437,2,"2004-03-23","Inicio de investigacion","Nuevo",7297
437,4,"2006-07-31","Culminado al 31-07-2006 presento :  -Articulo cientifico","Culminado",7298
438,2,"2005-03-21","Inicio de investigacion","Nuevo",7543
438,4,"2006-06-16","Culminado al 16-06-2006 presento :  -Articulo cientifico","Culminado",7544
439,2,"2005-03-21","Inicio de investigacion","Nuevo",7293
439,4,"2009-07-26","Culminado al 26-07-2009 presento :  -Articulo cientifico","Culminado",7294
440,2,"2006-03-20","Nuevo al 20/03/2006","Nuevo",1391
440,3,"2006-09-20","Presento informe al 20/09/2006","En Ejecucion",1392
440,3,"2006-12-18","Presento informe al 18/12/2006","En Ejecucion",1393
440,3,"2007-03-12","Presento informe al 18/12/2006","En Ejecucion",1394
440,3,"2007-03-22","Presento Carta solicitando 2 meses para entregar el informe final al 20/03/2007","En Ejecucion",1395
440,3,"2007-06-20","Presento informe al 20/06/2007. Solicita ampliacion 2 trimestres","En Ejecucion",1396
440,3,"2007-09-20","Presento informe al 20/09/2007","En Ejecucion",1397
440,3,"2007-12-20","Presento informe final al 20/12/2007","En Ejecucion",1398
440,4,"2007-12-20","Culminado al 20-12-2007 presento :  -Informe final -Articulo cientifico","Culminado",9018
441,4,"2006-12-18","Presento Articulo Cientifico al 18/12/2006","Culminado",1399
442,2,"2007-03-22","Nuevo al 20/03/2007","Nuevo",1400
442,3,"2007-06-19","Presento informe al 20/06/2007","En Ejecucion",1401
442,3,"2007-09-20","Presento informe al 20/09/2007","En Ejecucion",1402
442,3,"2007-12-20","Presento informe al 20/12/2007","En Ejecucion",1403
442,3,"2008-03-19","Presento informe al 20/03/2008","En Ejecucion",1404
442,4,"2008-06-20","Presento A.C. al 20/06/2008","Culminado",1405
443,3,"2007-03-22","Presento informe al 20/03/2007","En Ejecucion",1406
443,3,"2007-06-20","Presento informe al 20/06/2007","En Ejecucion",1407
443,3,"2007-09-20","Presento Articulo Cientifico al 20/09/2007","En Ejecucion",1408
443,4,"2007-09-20","Culminado al 20-09-2007 presento :  -Articulo cientifico","Culminado",5289
444,2,"2007-03-22","Nuevo al 20/03/2007","Nuevo",1409
444,3,"2007-06-14","Presento informe al 20/06/2007","En Ejecucion",1410
444,3,"2007-09-17","Presento informe al 20/09/2007","En Ejecucion",1411
444,3,"2007-12-17","Presento informe al 20/12/2007","En Ejecucion",1412
444,3,"2008-03-17","Presento informe al 20/03/2008","En Ejecucion",1413
444,4,"2008-03-20","Culminado al 20-03-2008 presento :  -Informe final -Articulo cientifico","Culminado",9023
445,2,"2008-02-22","Nuevo al 20/03/2008","Nuevo",1414
445,3,"2008-06-17","Presento informe al 20/06/2008","En Ejecucion",1415
445,3,"2008-09-18","Presento informe al 20/09/2008","En Ejecucion",1416
445,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",1417
445,4,"2009-03-25","Presento informe final al 20/03/2009","Culminado",1418
446,2,"2008-03-17","Nuevo al 20/03/2008","Nuevo",1419
446,3,"2008-06-19","Presento informe al 20/06/2008","En Ejecucion",1420
446,3,"2008-09-12","Presento informe al 20/09/2008","En Ejecucion",1421
446,3,"2008-12-18","Presento informe al 20/12/2008","En Ejecucion",1422
446,4,"2009-03-24","Presento informe final al 20/03/2009","Culminado",1423
447,2,"2008-03-18","Nuevo al 20/03/2008","Nuevo",1424
447,3,"2008-06-20","Presento informe al 20/06/2008","En Ejecucion",1425
447,3,"2008-09-22","Presento informe al 20/09/2008","En Ejecucion",1426
447,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",1427
447,4,"2009-03-23","Presento articulo cientifico al 20/03/2009","Culminado",1428
448,2,"2008-03-18","Nuevo al 20/03/2008","Nuevo",1429
448,3,"2008-06-20","Presento informe al 20/06/2008","En Ejecucion",1430
448,3,"2008-09-22","Presento informe al 20/09/2008","En Ejecucion",1431
448,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",1432
448,3,"2009-03-19","Presenta carta solicitando 2 meses de ampliac. al 20/03/2009","En Ejecucion",1433
448,4,"2009-04-28","Culminado al 28-04-2009 presento :  -Articulo cientifico","Culminado",8084
449,2,"2008-03-25","Nuevo al 20/03/2008","Nuevo",1434
449,3,"2008-06-20","Presento informe al 20/06/2008","En Ejecucion",1435
449,4,"2008-09-20","Culminado al 20-09-2008 presento :  -Informe final -Articulo cientifico","Culminado",9014
449,3,"2008-09-30","No presento informe al 20/09/2008","En Ejecucion",1436
449,3,"2008-12-30","No presento informe al 20/12/2008","En Ejecucion",1437
449,3,"2009-07-02","No presento informe desde 20 /06/2008","En Ejecucion",1438
450,4,"0011-09-22","Culminado al 22-09-11 presento :  -Articulo cientifico","Culminado",7581
450,2,"2010-03-25","Nuevo al 22/03/2010","Nuevo",1439
450,3,"2010-09-20","Presento informe al 20/09/2010","En Ejecucion",1440
450,3,"2010-12-22","Presento informe al 20/12/2010","En Ejecucion",1441
450,3,"2011-06-21","Presento informe solicita 1 trimestre de ampl. p inf. final al 18/06/2011","En Ejecucion",1442
451,2,"2011-03-19","Nuevo al 18/03/2011","Nuevo",1443
451,3,"2011-06-17","Presento informe al 18/06/2011","En Ejecucion",1444
451,3,"2011-09-20","Presento informe al 18/09/2011","En Ejecucion",1445
451,3,"2011-12-22","Presento informe al 18/12/2011. Solic,ampl. 2trim.","En Ejecucion",1446
451,3,"2012-03-19","Presento informe y solic. 6meses de ampl.al 20/03/2012","En Ejecucion",1447
451,4,"2012-06-18","Presento informe final y Art. Cientif. al 20/06/2012","Culminado",1448
452,2,"2012-03-22","Nuevo al 20/03/2012","Nuevo",1449
452,3,"2012-06-18","Presento informe al 20/06/2012","En Ejecucion",1450
452,3,"2012-09-21","Presento informe al 20/09/2012","En Ejecucion",1451
452,3,"2012-12-18","Presento informe al 18/12/2012","En Ejecucion",1452
452,3,"2013-06-19","Presento informe al 21/06/2013","En Ejecucion",1453
452,4,"2013-09-20","Presento informe final + Art. Cient. + CD al 20/09/2013","Culminado",1454
453,2,"2012-03-22","Nuevo al 20/03/2012","Nuevo",1455
453,3,"2012-06-22","Presento informe al 20/06/2012","En Ejecucion",1456
453,3,"2012-10-09","Presento informe al 20/09/2012","En Ejecucion",1457
453,3,"2012-12-17","Presento informe al 18/12/2012","En Ejecucion",1458
453,3,"2013-06-21","Presento informe al 21/06/2013","En Ejecucion",1459
453,3,"2013-09-20","Presento informe al 20/09/2013","En Ejecucion",1460
453,3,"2013-12-17","No presento informe y solicita prorroga de un trimestre al 20/12/2013","En Ejecucion",1461
453,4,"2014-03-19","Culminado al 19-03-2014 presento :  -Articulo cientifico","Culminado",7582
454,2,"2012-04-12","Nuevo al 20/03/2012","Nuevo",1462
454,3,"2012-06-26","Presento informe al 20/06/2012","En Ejecucion",1463
454,3,"2012-10-09","Presento informe al 20/09/2012","En Ejecucion",1464
454,4,"2013-03-25","Culminado al 25-03-2013 presento :  -Informe final -Articulo cientifico","Culminado",5691
455,2,"2013-01-17","Nuevo al 21/03/2013","Nuevo",1465
455,3,"2013-06-21","Presento informe al 21/06/2013","En Ejecucion",1466
455,3,"2013-09-20","Presento informe al 20/09/2013","En Ejecucion",1467
455,4,"2013-12-18","Presento informe final, Art. cient. + CD-ROM en blanco al 20/12/2013","Culminado",1468
456,2,"2013-02-27","Nuevo al 21/03/2013","Nuevo",1469
456,3,"2013-09-25","Presento informe al 20/09/2013","En Ejecucion",1470
456,3,"2013-12-18","Presento informe al 20/12/2013","En Ejecucion",1471
456,3,"2014-03-20","Presento informe al 20/03/2014","En Ejecucion",1472
456,3,"2014-06-20","Presento informe al 20/06/2014","En Ejecucion",1473
456,4,"2014-09-25","Presento informe Art. Cientif.al 19/09/2014","Culminado",1474
457,2,"2014-01-15","Nuevo al 20/03/2014","Nuevo",1475
457,3,"2014-06-20","Presento informe al 20/06/2014","En Ejecucion",1476
457,3,"2014-09-26","Presento informe al 19/09/2014","En Ejecucion",1477
457,4,"2014-12-18","Presento informe final y Art. Cientif. + CD-ROOMal 19/12/2014","Culminado",1478
458,2,"2014-02-05","Nuevo al 20/03/2014","Nuevo",1479
458,3,"2014-06-20","Presento informe al 20/06/2014","En Ejecucion",1480
458,3,"2014-09-26","Presento informe al 19/09/2014","En Ejecucion",1481
458,3,"2014-12-16","Presento informe al 19/12/2014","En Ejecucion",1482
458,3,"2015-02-19","Presento informe al 20/03/2015","En Ejecucion",1483
458,3,"2015-06-19","Presento informe al 19/06/2015","En Ejecucion",1484
458,3,"2015-09-17","En Ejecucion al 17-09-2015 presento :  -Informe Trimestral","En Ejecucion",4640
458,3,"2015-12-16","En Ejecucion al 16-12-2015 presento :  -Informe Trimestral -Carta","En Ejecucion",5226
458,4,"2015-12-18","Culminado al 18-12-2015 presento :  -Informe final -Articulo cientifico","Culminado",9017
459,2,"2014-03-21","Nuevo al 20/03/2014","Nuevo",1485
459,3,"2014-06-20","Presento informe al 20/06/2014","En Ejecucion",1486
459,3,"2014-09-26","Presento informe al 19/09/2014","En Ejecucion",1487
459,3,"2014-12-18","Presento informe al 19/12/2014","En Ejecucion",1488
459,3,"2015-03-19","Presento informe final + articulo cientifico + CD-ROM al 20/03/2015","En Ejecucion",1489
459,4,"2015-03-19","Culminado al 19-03-2015 presento :  -Informe final -Articulo cientifico","Culminado",7232
460,2,"2015-03-24","Nuevo al 20/03/2015","Nuevo",1490
460,3,"2015-06-19","Presento informe al 19/06/2015","En Ejecucion",1491
460,3,"2015-09-18","En Ejecucion al 18-09-2015 presento :  -Informe Trimestral -Carta","En Ejecucion",4686
460,3,"2015-12-12","En Ejecucion al 12-12-2015 presento :  -Informe Trimestral -Carta","En Ejecucion",5211
460,4,"2016-02-29","Culminado al 29-02-2016 presento :  -Informe final -Articulo cientifico","Culminado",9011
460,3,"2016-03-30","En Ejecucion al 30-03-2016 presento :  -Informe Trimestral -Carta","En Ejecucion",6306
460,3,"2016-06-27","En Ejecucion al 27-06-2016 presento :  -Carta Solicita ampliacion de un trimestre","En Ejecucion",7403
461,2,"2015-03-24","Nuevo al 20/03/2015","Nuevo",1492
461,3,"2015-06-20","Presento informe al 19/06/2015","En Ejecucion",1493
461,3,"2015-09-17","En Ejecucion al 17-09-2015 presento :  -Informe Trimestral","En Ejecucion",4656
461,3,"2015-12-21","En Ejecucion al 21-12-2015 presento :  -Informe Trimestral -Carta","En Ejecucion",5278
461,3,"2016-03-21","En Ejecucion al 21-03-2016 presento :  -Informe Trimestral -Carta","En Ejecucion",6278
461,3,"2016-06-14","En Ejecucion al 14-06-2016 presento :  -Informe Trimestral -Carta","En Ejecucion",7463
461,3,"2016-09-27","En Ejecucion al 27-09-2016 presento :  -Oficio N° 002-2016-DIFFIA-UNAS","En Ejecucion",8026
461,4,"2016-09-30","Culminado al 30-09-2016 presento :  -Informe final -Articulo cientifico","Culminado",9022
466,2,"1992-03-20","Inicio de investigacion","Nuevo",7391
466,4,"2000-01-04","Culminado al 04-01-2000 presento :  -Informe final","Culminado",7392
470,2,"1994-01-20","Inicio de investigacion","Nuevo",7313
470,4,"1998-06-17","Culminado al 17-06-1998 presento :  -Informe final","Culminado",7314
471,2,"1994-01-20","Inicio de investigacion","Nuevo",7311
471,4,"1996-03-15","Culminado al 15-03-1996 presento :  -Informe final","Culminado",7312
472,4,"1994-05-24","Culminado al 24-05-1994 presento :  -Informe final","Culminado",7395
472,2,"1995-01-05","Inicio de investigacion","Nuevo",7394
473,2,"1995-03-20","Inicio de investigacion","Nuevo",7321
473,4,"1996-05-28","Culminado al 28-05-1996 presento :  -Informe final -Articulo cientifico","Culminado",7322
476,2,"1996-03-14","Inicio de investigacion","Nuevo",7349
476,4,"1997-11-05","Culminado al 05-11-1997 presento :  -Informe final","Culminado",7350
477,2,"1996-03-14","Inicio de investigacion","Nuevo",7325
477,4,"1997-10-07","Culminado al 07-10-1997 presento :  -Informe final","Culminado",7326
480,2,"1997-01-02","Inicio de investigacion","Nuevo",7493
480,4,"1998-05-25","Culminado al 25-05-1998 presento :  -Informe final","Culminado",7494
481,2,"1999-03-20","Inicio de investigacion","Nuevo",7387
481,4,"2000-01-20","Culminado al 20-01-2000 presento :  -Informe final","Culminado",7388
482,2,"2001-06-19","Inicio de investigacion","Nuevo",7371
482,4,"2007-05-23","Culminado al 23-05-2007 presento :  -Articulo cientifico","Culminado",7372
483,4,"2000-05-24","Culminado al 24-05-2000 presento :  -Articulo cientifico","Culminado",7254
483,2,"2002-06-25","Inicio de investigacion","Nuevo",7253
485,2,"2002-06-20","Inicio de investigacion","Nuevo",7375
485,4,"2003-12-19","Culminado al 19-12-2003 presento :  -Articulo cientifico","Culminado",7376
486,2,"2003-06-18","Inicio de investigacion","Nuevo",7573
486,4,"2004-12-20","Culminado al 20-12-2004 presento :  -Articulo cientifico","Culminado",7574
487,2,"2004-06-08","Inicio de investigacion","Nuevo",7569
487,4,"2005-09-20","Culminado al 20-09-2005 presento :  -Articulo cientifico","Culminado",7570
489,2,"2005-03-21","Inicio de investigacion","Nuevo",7289
489,4,"2006-12-19","Culminado al 19-12-2006 presento :  -Articulo cientifico","Culminado",7290
490,3,"2007-03-12","Presento informe al 18/12/2006","En Ejecucion",1494
490,3,"2007-03-20","Presento informe al 20/03/2007","En Ejecucion",1495
490,4,"2007-06-20","Presento Articulo Cientifico al 20/06/2007","Culminado",1496
491,3,"2007-03-12","Presento informe al 18/12/2006","En Ejecucion",1497
491,3,"2007-03-21","Presento informe al 20/03/2007","En Ejecucion",1498
491,3,"2007-06-19","Presento informe al 20/06/2007","En Ejecucion",1499
491,3,"2007-09-20","Presento informe al 20/09/2007","En Ejecucion",1500
491,3,"2007-12-19","Presento informe al 20/12/2007","En Ejecucion",1501
491,3,"2008-03-24","Presento informe al 20/03/2008","En Ejecucion",1502
491,3,"2008-06-18","Presento carta solicitando prorroga de 20 dias al 20/06/2008","En Ejecucion",1503
491,4,"2008-06-20","Culminado al 20-06-2008 presento :  -Informe final -Articulo cientifico","Culminado",9027
492,4,"2006-12-20","Culminado al 20-12-2006 presento :  -Informe final -Articulo cientifico","Culminado",9024
492,3,"2007-03-12","No presento informe al 18/12/2006","En Ejecucion",1504
492,3,"2007-03-22","Presento informe al 20/03/2007","En Ejecucion",1505
492,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",1506
492,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",1507
492,3,"2008-03-24","No presento informe al 20/03/2008","En Ejecucion",1508
493,2,"2007-06-19","Nuevo al 20/06/2007","Nuevo",1509
493,3,"2007-09-20","Presento informe al 20/09/2007","En Ejecucion",1510
493,3,"2007-12-20","Presento informe al 20/12/2007","En Ejecucion",1511
493,3,"2008-03-19","Presento informe al 20/03/2008","En Ejecucion",1512
493,3,"2008-06-20","Presento informe al 20/06/2008","En Ejecucion",1513
493,3,"2008-09-22","Presento informe al 20/09/2008","En Ejecucion",1514
493,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",1515
493,3,"2009-03-17","Presento informe al 20/03/2009","En Ejecucion",1516
493,3,"2009-06-19","Presento informe al 20/06/2009","En Ejecucion",1517
493,4,"2009-09-16","Presento Articulo Cientifico (CD)al 20/09/2009","Culminado",1518
494,2,"2007-07-02","Nuevo al 20/06/2007","Nuevo",1519
494,3,"2007-09-21","Presento informe al 20/09/2007","En Ejecucion",1520
494,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",1521
494,3,"2008-03-24","Presento informe al 20/03/2008","En Ejecucion",1522
494,3,"2008-06-25","Presento informe al 20/06/2008","En Ejecucion",1523
494,3,"2008-09-25","Presento informe al 20/09/2008","En Ejecucion",1524
494,3,"2008-12-29","Presento informe al 20/12/2008","En Ejecucion",1525
494,4,"2009-03-20","Culminado al 20-03-2009 presento :  -Informe final -Articulo cientifico","Culminado",9010
495,2,"2009-06-18","Nuevo al 20/06/2009","Nuevo",1526
495,3,"2009-09-22","Presento informe al 20/09/2009","En Ejecucion",1527
495,3,"2009-12-21","Presento informe al 20/12/2009","En Ejecucion",1528
495,3,"2010-03-22","Presento informe al 22/03/2010","En Ejecucion",1529
495,3,"2010-06-21","Presento informe al 21/06/2010","En Ejecucion",1530
495,3,"2010-09-20","Presento informe al 20/09/2010","En Ejecucion",1531
495,4,"2010-10-22","Presento informe final y Art. Cientico al 20/12/2013","Culminado",1533
495,3,"2010-12-22","Presento informe final, Art. Cientif.+CDal 20/12/2010","En Ejecucion",1532
496,2,"2009-06-18","Nuevo al 20/06/2009","Nuevo",1534
496,3,"2009-09-22","Presento informe al 20/09/2009","En Ejecucion",1535
496,3,"2009-12-21","Presento informe al 20/12/2009","En Ejecucion",1536
496,3,"2010-06-17","Presento informe al 21/06/2010","En Ejecucion",1537
496,4,"2010-09-20","Presento informe final al 20/09/2010","Culminado",1538
497,2,"2009-06-18","Nuevo al 20/06/2009","Nuevo",1539
