"type","type_name","name","date","research_id"
NULL,NULL,"Los Comprobantes Electronicos como alternativa para contrarrestar la evasion tributaria en los Contribuyentes  obligados a emitir en la Provincia de Leoncio Prado","2019-10-01",4984
NULL,NULL,"Reduccion de la toxicidad del Aluminio (AI+3) mediante yeso, dolomita y materia organica utilizando como cultivo indicador del frijol (phaseolus vulgaris) L. var. Cerinza Aucayacu","2019-10-01",4957
NULL,NULL,"Caracterizacion y produccion de hojas de Bijao Blanco (Calathea lutea) establecidos bajo dos tecnicas de siembra en asocio con Capirona (Calycophyllum spruceanum Benth)","2019-10-01",4961
NULL,NULL,"Caracterizacion Edafoclimatica de la Cuenca Supte en la Provincia de Leoncio Prado, Region Huanuco - Peru","2019-10-01",4980
NULL,NULL,"Analisis dasometrico y morfometrico del Bosque Reservado de la Universidad Bacional Agraria de la Selva a traves de Parcelas Permanentes de medicion en Tingo Maria - Huanuco","2019-10-01",4962
NULL,NULL,"Influencia de los distintos Sistemas de Uso sobre las Propiedades de los Suelos en el Distrito de Monzon","2019-10-01",4954
NULL,NULL,"Modelo sistemico de segregacion y transformacion de residuos solidos urbanos: una propuesta para una pequeña ciudad","2019-10-01",5143
NULL,NULL,"Efecto del abono organico (Biosol) en las propiedades fisicoquimicos y biologicas del suelo en una plantacion de Cacao (Theobroma cacao L.) Tingo Maria","2019-10-01",4958
NULL,NULL,"Calidad de suelo mediante indicadores e indices en el Centro de Investigacion y Produccion Tulumayo (CIPTALD) de la Universidad Nacional Agraria de la Selva","2019-10-01",4977
NULL,NULL,"La Deforestacion y su incidencia en el deterioro ambiental en la zona de Castillo Grande","2019-09-30",4905
1,"Tesis","Calidad de suelo del Cultivo de Cacao (Theobroma cacao) en diferentes edades Sector Ventenjebe Distrito y Provincia  Tocache - San Martin","2019-09-06",4854
1,"Tesis","Conservacion de la pulpa de Camu Camu (Myrciaria  dubia H.B.K) mediante metodos combinados","2019-09-05",4853
1,"Tesis","Polifenoles totales, antocianinas y evaluacion sensorial  de Nibs y Licor de Cacao chuncho y del Clon SHU-1""","2019-09-05",4451
1,"Tesis","Elaboracion de galletas dulces funcionales empleando pulpa y extracto de cascara de uva (Vitis labrusca) variedad Borgoña Negra","2019-09-04",4851
1,"Tesis","Determinacion de la difusividad dtermica y propiedades reologicas de la pulpa y mermelada de Sauco (Sambucus peruviana)","2019-09-04",4852
1,"Tesis","Aromatizacion de Granos de Cafe (Coffea arabica L.)  Verde Oro en jugo de frutas tropicales y su efecto fisicoquimico y sensorial","2019-09-04",4850
1,"Tesis","Caracterizacion de los Predios Agrarios del Distrito de Pichanaki, Provincia de Chanchamayo - Junin","2019-09-03",4845
1,"Tesis","Ciclo Biologico delaBroca del Cafe (Hypothenemus hampei (Ferrari 1867) en condiciones de Laboratorio en Tingo Maria","2019-09-03",4844
1,"Tesis","Estudio de los tiempos de drenaje, Fermentacion y Remocion del Cacao criollo (Theobroma cacao L,)","2019-09-03",4847
1,"Tesis","Elaboracion de Vino de Tuna (Opuntia indica (L) Miller y Carambola (Averrhoa carambola L.)","2019-09-03",4846
NULL,NULL,"Efecto del Humus y Fosfato Diamonico en la Propiedades Quimicas del Suelo y crecimiento de plantones de Cafe (Coffea arabica L.) en vivero","2019-09-01",4959
NULL,NULL,"Efecto de diferentes Medios de Cultivos y Fitohormonas en la Propagacion In vitro de segmentos de tallo de Cedrela odorata L. ""Cedro Colorado""","2019-09-01",4878
NULL,NULL,"Elaboracion de Mermelada empleando Pulpa de cocona Aperada Edulcorada con Stevia y su calidad en almacenamiento","2019-09-01",4934
NULL,NULL,"Caracterizacion fisdicoquimica de abonos organicos tipo compost producidos en Rupa Rupa, Leoncio Prado - Huanuco 2019 - 2020","2019-09-01",5037
NULL,NULL,"Desarrollo de un producto tipo"" Cupcakes"" con la incorporacion de mucilago de Cacao (Theobroma cacao L.) variedad CCN51","2019-09-01",4901
NULL,NULL,"Necesidades hidricas del (Theobroma cacao L.) Cacao en el Centro Poblado Nuevo Bambamarca - Tocache","2019-09-01",4890
NULL,NULL,"Capacidad de adsorcion de Azul de Metileno y Hierro (Fe) mediante el uso de dos tipos de carbon activado elaborados a partir de semillas de Aguaje (Mauritia flexuosa L.f) y Guaba (Inga edulis Mart.)","2019-09-01",4868
NULL,NULL,"Color, Evaluacion Sensorial, Fenoles Totales, Antocianinas del Chocolate oscuro con leche, con Aguaymanto, Gongapa con diferentes tamaños de particulas","2019-09-01",4896
NULL,NULL,"Evaluacion del prendimiento y emision de brotes en plantaciones de Dendrocalamus asper (Schult. & Schult f.) Backer ex k. Heyne ""Bambu"" en suelo degradado - Tingo Maria","2019-09-01",4891
NULL,NULL,"Efecto de encapsulantes en las propiedades Termofisicas y Sensoriales del polvo de Cocona - Ecotipo I (solanum sessiliflorum Dunal) obtenido por Spray Dryer","2019-09-01",4931
NULL,NULL,"Elaboracion de Cerveza Artesanal utilizando Pulpa de Platano Madurop, Bellaco, Inguiri y Guayabo","2019-09-01",4982
NULL,NULL,"Habitos alimenticios del Mono Ardilla (Saimiri sp) en Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-09-01",4965
NULL,NULL,"Causas que dificultan el cumplimiento objetivo de la funcion Docente en la Universidad Nacional Agraria de la Selva","2019-09-01",4904
NULL,NULL,"Fitoextraccion del Cultivo de Ajonjoli (Sesamum indicum l.) y Ataco ( Amaranthus spp L.) mediante la aplicacion de estiercol de vacuno en un suelo agricola con presencia natural de metales pesados","2019-09-01",4902
NULL,NULL,"Diversidad y abundancia de Quiropteros en el Bosque Reservado de la UNAS (BRUNAS) Tingo Maria","2019-09-01",4877
NULL,NULL,"Preservado de Guazuma crinita usando dos tipos de preservantes","2019-09-01",4892
NULL,NULL,"Obtencion y evaluacion de una bebida funcional de Agua de Arroz (Oryza sativa L.) saborizada con Maracuya(Passiflora edulis) y edulcorada con Stevia (Stevia rebaudiana)","2019-09-01",4899
NULL,NULL,"Efecto de la aplicacion enmiendas microbianas al suelo en el crecimiento de plantones de Theobroma cacao L.","2019-09-01",4894
NULL,NULL,"El Impuesto Ambiental como factor principal para mitigar el indice de Contaminacion Ambiental","2019-09-01",4903
NULL,NULL,"Efecto del abono organico en el comportamiento del Theobroma cacao L. Cacao bajo diferentes dosis en el Vivero Las Heliconias UNAS - Tingo Maria","2019-09-01",4879
NULL,NULL,"Inteligencia de Negocios como Herramienta de Soporte para optimizar la Toma de Decisiones a nivel estrategico en Fiberdigital - 2019","2019-09-01",4906
NULL,NULL,"Macroinvertebrados Acuaticos indicadores de la calidad del Agua del Rio Negro - Aguaytia","2019-09-01",4875
NULL,NULL,"Indicadores Fisicoquimico del Suelo en Sistemas de Manejo Tradicional de Cultivos en la Comunidad Nativa de Chambira Picota  - San Martin, 2019","2019-09-01",5039
1,"Tesis","Eficiencia de frecuencia de remocion de frutos enfermos y de fungicida cuprico en el control de enfermedades  e incremento de produccion en plantaciones clonales de Cacao CCN-51 en Tocache","2019-08-28",4843
1,"Tesis","Seleccion por hipoacumulacion demetales pesados en organos vegetativos y reproductivos de clones de Cacao (Theobroma cacao L.) en la Estacion Tulumayo.","2019-08-28",4092
1,"Tesis","Evaluacion del crecimiento de plantones de Copoazu (Theobroma grandiflorum Will ex Spreng Schum)a diferente porcentaje de sombreamiento y tamaños de semilla en fase de vivero en Tingo Maria","2019-08-27",4839
1,"Tesis","Efecto del Compost, Dolomita y Magnocal en el contenido de Cadmio del Suelo y los Granos de Cacao","2019-08-27",4838
1,"Tesis","Evaluacion del grado de descomposicion del Aserrin y Microorganismos eficientes en la Produccion del Tomate (Lycopersicon sculentum Mill) en condiciones de Hidroponia","2019-08-27",4840
1,"Tesis","Contenido de Cadmio en almendras y licor de Cacao (Theobroma cacao L.) en relacion al tiempo de escurrido del mucilago","2019-08-27",4842
1,"Tesis","Fuentes y niveles de silicio en el rendimiento de arroz (Oryza sativa L.) variedad  La Esperanza, bajo riego","2019-08-27",4841
1,"Tesis","Evaluacion  de algunos clones de Cacao a la inoculacion artificial con Moniliophthora roreri (Cif. & Par) Evans et al en la Estacion Experimental de Tulumayo","2019-08-27",4837
1,"Tesis","Diagnostico de Plagas y Enfermedades en tres densidades de siembra en el cultivo de Pepinillo (Cucumis sativus L.) Var. ""Market More"" en Tingo Maria","2019-08-23",4835
1,"Tesis","Propagacion vegetativa del cultivo de Camu Camu (Myrciaria dubia (Kunth ) Mc Vaugh) con dos tipos de sustrato y tres dosis de Acido Indolbutirico en condiciones de Camara de Sub- irrigacion","2019-08-23",4836
1,"Tesis","Rendimiento del cultivo de Arroz (Oriza sativa L.) Cv. La Esperanza - INIA 509, con tres  distanciamientos y diferente numero de plantas por golpe, bajo riego en Tocache -San Martin","2019-08-23",4834
1,"Tesis","Fertilizacion foliar con micronutrientes en el rendimiento del Maiz (Zea mays L.) hibrido XB-8010 en Tulumayo","2019-08-22",4833
1,"Tesis","Produccion de plantones de Zapote (Matisia cordata Humb & Bonpl) con cuatro metdoos de injertos en condiciones de vivero en Tingo Maria","2019-08-22",4829
1,"Tesis","Analisis de la diversidad genetica de Monilia (Moniliophthora roreri (Cif y Par) Evans et al) mediante marcadores Microsatelites en cuatro Regiones del Peru","2019-08-22",4830
1,"Tesis","Efecto del Compost de Residuos Solidos biodegradables, obtenidos del Comedor Universitario de la UNAS en el rendimiento del cultivo de maiz (Zea mays L.) variedad Marginal 28 - T.","2019-08-22",4831
1,"Tesis","Efecto de tres fuente de fosforo en el desarrollo de Micorrizas y el incremento de la fertilidad en cinco Ecosistemas terrestres de Tingo Maria","2019-08-22",4832
1,"Tesis","Influencia de las condiciones meteorologicas en la composicion del material particulado suspendido PM10 y PM2.5 en Lima Metropolitana","2019-08-21",4290
NULL,NULL,"Caaracterizacion Fitoquimica y determinacion de Polifenoles Totales, Antiocianinas , Flavonoides y capacidad antioxidantes en extractos de corteza de Murure (Brosimum acutifolium Huber)","2019-08-01",4895
NULL,NULL,"Estructura poblacional de la regeneracion natural del Tornillo (Cedrelinga cateniformis (Ducke) en Bosques de Colina de Tingo Maria","2019-08-01",4859
NULL,NULL,"Efectos del Biochar de cascarilla de Oryza sativa (Arroz) sobre Daphnia magna (Pulga de agua) y Lactuca sativa (Lechuga) en fase de Laboratorio, Lima - Peru","2019-08-01",4867
NULL,NULL,"Estimacion del indice  de Estres Termico y su relacion con la produccion de Leche de Vacas Brown Swiss de Alta Produccion en el Tropico","2019-08-01",5036
NULL,NULL,"Estimacion de la Huella de Carbono de la Municipalidad Provincial de Leoncio Prado, 2019","2019-08-01",4869
NULL,NULL,"Conflictos de Uso de la Tierra en la Cuenca Cocheros, Distrito Rupa Rupa - Tingo Maria","2019-08-01",4955
NULL,NULL,"Estabilidad termica y acida de Polifenoles, Carotenos y Capacidad Antioxidante de cascara, pulpa y semillas de Lulo Solanum quitoense L.","2019-08-01",4983
NULL,NULL,"Microencapsulacion de la sangre de Pollo (Gallus domesticus) mediante el metodo de secado por atomizacion","2019-08-01",4933
NULL,NULL,"Identificacion de Sedimentos en Siete depositos del Rio Huallaga","2019-08-01",4886
NULL,NULL,"Cambios fisicoquimicos y sensoriales durante el almacenamiento de Platano Inguiri (Musa paradisiaca L.) en rodajas impregnadas con soluciones antioxidantes  empacadas al vacio","2019-08-01",4900
NULL,NULL,"Biomasa arborea y de hojarasca en una plantacion de Capirona (Calycophyllum spruceanum (Benth) Hook f. ex K. Schum) de seis años de edad en Leoncio Prado - Huanuco","2019-08-01",4963
NULL,NULL,"Evaluacion fisoicoquimico de suelos agricolas para la estimacion del nivel de salinizacion en Ramal de Cachiyacu, Region San Martin","2019-08-01",4889
NULL,NULL,"Diversidad y abundancia de Avifauna segun rangos altitudinales en el tramo Tingo Maria - La Divisoria, Peru","2019-08-01",4893
NULL,NULL,"Valoracion Economica del volumen maderable de tres especies forestales en una plantacion Agroforestal de cinco años de edad , Soritor - San Martin","2019-08-01",4876
NULL,NULL,"Determinacion de las propiedades termofisicas de los granos de Cafe (Coffea arabica) variedades Bourbon y Catimor a diferentes temperaturas","2019-08-01",4898
NULL,NULL,"Efecto de la fertilizacion edafica con Guano de Islas sobre el crecimiento de Guazuma crinita C. Mart. (Bolaina Blanca) en una plantacion de un año en Tulumayo","2019-08-01",4861
NULL,NULL,"Remocion de CR6+ en solucion acuosa aplicando un Sistema Integrado de Micorediacion con cultivo fijo y suspendido a escala Laboratorio","2019-08-01",4873
NULL,NULL,"Caracterizacion de las variables dasonomicas y ecologicas de la regeneracion natural en la zona de amortiguamiento del Parque Nacional Cordillera Azul, Region Huanuco","2019-08-01",4864
NULL,NULL,"Isotermas de sorcion de extruidos de quinua  variedad Pasankalla y evaluacion en almacenamiento por pruebas aceleradas","2019-08-01",4897
1,"Tesis","El desarrollo organizacional y la competitividad creativa en el area comercial del Banco de Credito del Peru –Aagencia Tingo Maria – Huanuco","2019-07-31",5201
NULL,NULL,"Caracterizacion morfometrica del fruto potencial y eficiencia de produccion de semillas de Capirona (Calycophyllum spruceanum (Benth) Hook. f. ex K. Schum) en Tingo Maria","2019-07-18",4858
NULL,NULL,"Composicion floristica y estructura de la regeneracion natural en Parcela Permanente de medicion del Bosque Reservado de la Universidad Nacional Agraria de la Selva, Tingo Maria - Peru","2019-07-15",4880
NULL,NULL,"Obtencion de Carbon Activado a diferentes niveles de tres especies de Culmo de Bambu","2019-07-10",4857
1,"Tesis","Modelos  de estimacion de area foliar y biomasa en plantones de Aguaje (Mauritia flexuosa L.f) bajo condiciones de Tingo Maria","2019-07-10",3643
NULL,NULL,"Produccion de Carbon activado a partir de residuos de Cajonerias","2019-07-01",4863
NULL,NULL,"Determinacion del coeficiente digestible aparente de la energia del Aceite de Palma, Torta de Palmiste y Cascarilla deCacao en cuyes (Cavia porcellus L.)","2019-07-01",4819
NULL,NULL,"Caracterizacion Edafo climatica segun rangos altiduninales del habitat de las Orquideas en Tingo Maria","2019-07-01",4908
NULL,NULL,"Estructura horizontal y vertical del Bosque Primario en la zona de amortiguamiento del Parque Nacional Cordillera Azul, Caserio Maronilla, Distrito Pucayacu, Region Huanuco","2019-07-01",4862
NULL,NULL,"Monitoreo de la Fauna Silvestre del Bosque Reservado de la Universidad Nacional Agraria de la Selva, tingo Maria -Peru","2019-07-01",4790
NULL,NULL,"Propiedades fisicoquimicas y biologicas en tres tipos de Sistema de Uso de Suelo en el Caserio Cajatambo - Uchiza - Tocache - San Martin","2019-07-01",4887
NULL,NULL,"Agrobiodiversidad y Seguridad Alimentaria en las Familias Campesinas del Caserio de Pumahuasi Distrito de Alomias Robles Provincia de Leoncio Prado, Region Huanuco","2019-07-01",5113
NULL,NULL,"Analisis y comportamiento de pavimento rigido de la Av. Amazonas, Cuadra 10 en la ciudad de Amazonas","2019-07-01",4813
NULL,NULL,"Caracterizacion morfometrica en la produccion de Plantaciones de Aguaje (Mauritia flexuosa Lf)de tres edades en Tingo Maria","2019-07-01",4883
NULL,NULL,"Abundancia y frecuencia de aves en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-07-01",4882
NULL,NULL,"Inclusion de diferentes porcentajes de Lodo de Palma Aceitera (Elaeis guinneensis Jacq) en el proceso de ensilado del forraje King Grass (Pennisetum purpureum Schumach x P. thyfoides)","2019-07-01",4817
NULL,NULL,"Sistema de Gestion de Calidad y Ambiental basada en la Normas ISO 9001: 2015 e ISO  14001:  2015 y su influencia en la mejora del proceso productivo de los Servicios Turisticos del Parque Nacional Tingo Maria, Huanuco - Peru","2019-07-01",4805
NULL,NULL,"Propuesta de un Plan Comunal de Gestion de Riesgos y Desastres en el AA.HH Pedro Abab Saavedra- Tingo Maria","2019-07-01",4872
NULL,NULL,"Efecto del compost de plumas en la reduccion del Cadmio disponible en suelo y almendras de Cacao CCN-51 (Theobroma cacao L.), en Nuevo Progreso – Padre Abad 2019-20","2019-07-01",5170
NULL,NULL,"Situacion Socioeconomico y Percepcion de la Calidad de Vida de los Feriantes “De la Chacra a la Olla” Promovido por la Municipalidad Provincial de Leoncio Prado – 2019","2019-07-01",5329
NULL,NULL,"Efecto de fuentes organicas en el rendimiento del Cacao (Theobroma cacao L.) en un suelo Entisol de Tocache","2019-07-01",4775
NULL,NULL,"Riesgo y niveles de erosion por perdida de cobertura vegetal en la faja de servidumbre de la linea de transmision 138 KV en el Bosque Reservado de la UNAS","2019-07-01",4860
NULL,NULL,"Efecto de enmiendas inorganicas y organicas en el crecimiento  del cultivo de Teca (Tectona grandis L.f) en condiciones de campo en la Region San Martin","2019-07-01",4888
NULL,NULL,"Eficiencia de la oxidacion avanzada mediante  ozonizacion para reduccion de la DQO en efluentes de la Industria del Procesamiento de Aceitunas","2019-07-01",4874
NULL,NULL,"Calidad del agua y el nivel de satisfaccion de la Comunidad Universitaria de la Quebradas Naranjal, cochero y Cordova del BRUNAS - Tingo Maria","2019-07-01",4871
1,"Tesis","Caracterizacion de los Sistemas de Produccion Bovina en el Distrito de Neshuya, Porvincia de Padre Abad, Region Ucayali","2019-06-28",4754
1,"Tesis","Evaluacion de la inclusion de multienzimas en dietas para pollos parrilleros","2019-06-26",4751
NULL,NULL,"Conservacion de Pulpa de Araza ( Eugenia stipitata subsp.sosoria)","2019-06-20",4822
1,"Tesis","Eficiencia en la estratificacion de Bosques de Selva Alta basado en el modelamiento del terreno e indices de vegetacion en concesiones forestales","2019-06-17",2032
1,"Tesis","Caracterizacion de los Sistemas de Produccion de Gallinas de Chacra en el Distrito de Pueblo Nuevo, Provincia de Leoncio Prado, Region Huanuco","2019-06-13",4745
1,"Tesis","Suplementacion de Enzima Fitasa en dieta para Pollos Parrilleros Cobb 500 en  Tingo Maria","2019-06-13",4749
1,"Tesis","Inclusion de microorganismos eficientes en dietas para pollos parrilleros machos de la linea Cobb 500 en Tingo Maria","2019-06-13",4748
1,"Tesis","Sistemas de Comercializacion de Queso Fresco Pasteurizado de Queseria Rurales del Distrito de Bambamarca, Provincia de Hualgayoc - Region Cajamarca","2019-06-13",4747
1,"Tesis","Prevalencia y factores de riesgo de huevos de parasitos  gastrointestinales en Ganado Lechero del Caserio Montevideo, distrito Chaglla, Provincia de Pachitea, Region Huanuco, Agosto - Octubre 2014","2019-06-13",4750
1,"Tesis","Desempeño bioeconomico del Paco (Piaractus brachypomus, Cuvier 1818) en fase de crecimiento, alimentados con dietas con inclusion de Torta de Sacha Inchi (Plukenetia volubilis L.)","2019-06-13",4746
NULL,NULL,"Composicion floristica e indice de valor de importancia en la Parcela Permanente  de Monitoreo N° 2 Maronilla en la zona de amortiguamiento del Parque Nacional Cordillera Azul, Region Huanuco","2019-06-01",4755
NULL,NULL,"Estructura poblacional de la Regeneracion Natural de Moena Negra (Aniba perutilis Hemsl) en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-06-01",4964
NULL,NULL,"Valoracion Economica de uso directo del agua por el metodo de valor residual en el cultivo arroz (Oriza sativa L.) en las localidades de La Morada","2019-06-01",4780
NULL,NULL,"Influencia de los Sistemas de Uso en la calidad del Suelo Sector Cora Cora Distrito Luyando, Provincia de Leoncio Prado","2019-06-01",4781
NULL,NULL,"Caracterizacion ecologica y economica de Guazuma crinita C. Martius (Bolaina Blanca) en la cuenca Media del Rio Huallaga Provincias Leoncio Prado y Marañon, Region Huanuco","2019-06-01",4757
NULL,NULL,"Tasa de crecimiento diametrico de arboles por grupos funcionales arboreos en Bosque de Colina, Tingo Maria - Peru","2019-06-01",4806
NULL,NULL,"Correlacion entre las caracteristicas del fuste y el rendimiento de Aserrio de Guazuma crinita C.Mart. (Bolaina Blanca en el Sector Vista Alegre, Provincia de Puerto Inca","2019-06-01",4789
NULL,NULL,"Identificacion de Parasitos en la Gamitana (Colossoma macropomum)","2019-06-01",4820
NULL,NULL,"Impacto del aprovechamiento de arboles comerciales en latizales y fustales de la Concesion Forestal Carlos Edmundo Muñoz Landa, Marañon, Huanuco","2019-06-01",4756
NULL,NULL,"Incidencia de la Educacion Ambiental en la conciencia ambiental de los estudiantes de Ingenieria de la Universidad Nacional Agraria de la Selva","2019-06-01",4803
NULL,NULL,"Produccion de Biogas a partir de la cascara de la mazorca del Cacao (Theobroma cacao L.) con la aplicacion de diferentes concentraciones de gallinaza","2019-06-01",4794
NULL,NULL,"Diseño y simulacion de un prototipo de una Computadora Automotriz basado en Microcontroladores","2019-06-01",4816
NULL,NULL,"La constante siniestra en la Enseñanza - Aprendizaje de la Matematica en el nivel Universitario de la Region Huanuco","2019-06-01",4810
NULL,NULL,"Biorremediacion de un suelo contaminado con petroleo de una Refineria de la ciudad de Pucallpa","2019-06-01",4796
NULL,NULL,"Dinamica de la composicion de la vegetacion arborea en el Bosque de Colina Baja del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-06-01",4784
NULL,NULL,"Remocion de metales pesados mediante Sistema Batch con presencia Cajanus cajan (L) HUTH (Frijol de Palo)","2019-06-01",4791
NULL,NULL,"Dinamica de algunos metodos numericos usando fractales","2019-06-01",4811
NULL,NULL,"Potencial de Biorremocion de Plomo mediante algas microscopicas en consorcio aisladas de la Laguna Los Milagros de la Provincia de Leoncio Prado - Huanuco","2019-06-01",4792
NULL,NULL,"Efecto de la fertilizacion con Bayfolan Suelo Azul en el prendimiento y emision de brotes de Dendrocalamus asper (Schult & Schult f.) Backer ex K Heyne en suelo degradado de la Universidad Nacional Agraria de la Selva","2019-06-01",4788
NULL,NULL,"Identificacion de Parasitos en el Paco ( Piaractus brachypomus)","2019-06-01",4821
NULL,NULL,"Composicion y estructura  del Ecosistema Boscoso en la Parcela Permanente de Monitoreo en el Caserio Lejia, distrito Shamboyacu, Region San Martin","2019-06-01",4770
NULL,NULL,"Efecto del Glifosato 757 diferentes dosis y volumenes de aplicacion en malezas Tingo Maria","2019-06-01",4812
NULL,NULL,"Fiscalizacion en las Denuncias Ambientales del periodo 2017 - 2018 en el Distrito Rupa Rupa, Provincia de Leoncio Prado","2019-05-01",4795
NULL,NULL,"Carbono almacenado en tres Sistemas de Uso del Suelo en el Distrito de Uchiza - San Martin","2019-05-01",4774
NULL,NULL,"Sustitucion parcial de Harina de Trigo por masa precocida de Pan de Arbol ( Artocarpus altilis ) saborizado con Sacha Culantro (Eryngium foetidum) en la elaboracion de fideos","2019-05-01",4823
NULL,NULL,"Inclusion de residuo de Cerveceria (Orujo) en la racion para pollos criollos mejorados machos (F1) en Tingo Maria - Huanuco","2019-05-01",4818
NULL,NULL,"Adaptacion de Chrysopogon zizanioides L. a las condiciones de Pisos altitudinales : Yunga, Quechua, Suni y Puna, ubicados en el abito geografico de la Huanuco y Pasco","2019-05-01",4793
NULL,NULL,"Caracterizacion de regeneracion natural en la Parcela Permanente de Monitoreo del Bosque Comunal del Caserio Lejia, Distrito Shamboyacu, Region San Martin","2019-05-01",4865
NULL,NULL,"Biodegradacion del Polietileno de baja densidad por accion de la Cucaracha Domestica Periplaneta americana para la produccion de abono","2019-05-01",4800
NULL,NULL,"Caracterizacion de regeneracion natural en la Parcela Permanente de Monitoreo del Bosque Comunal del Caserio Lejia Distrito Shamboyacu, Region San Martin","2019-05-01",4772
NULL,NULL,"Efecto de dos leguminosas (Canavalia ensiformis y Mucuna pruriens) sobre un suelo degradado en el Sector NUevo Bambamarca, Distrito de Tocache","2019-05-01",4778
NULL,NULL,"Determinacion de Macrofauna en Suelos con Coffea arabica L. (Cafe) en la Perla del Huascayacu - Moyobamba","2019-05-01",4885
NULL,NULL,"Carbono almacenado en Tres Sistemas con Elaeis guinnensis (Palma Aceitera) Theobroma cacao L.) (Cacao) y Musa sp) (Platano) Distrito de Polvora - Tocache","2019-05-01",4779
NULL,NULL,"Importancia  de los mamiferos para la restauracion ecologica del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-05-01",4782
NULL,NULL,"Caracterizacion  quimica fundional y sensoraial de la pulpa seca de dos variedades de Coffea arabica L.","2019-05-01",4856
NULL,NULL,"Rendimientos y Costos del control de maleza a traves del control quimico y mecanico en plantaciones de Bolaina Blanca (Guazuma crinita C. Mart), Tingo Maria","2019-05-01",4769
NULL,NULL,"Influencia de la aplicacion enmiendas microbianas(Tricho-D y Bacthon) al suelo en el crecimiento de plantones de Cedrela odorata L. ""Cedro"" en fase de vivero, Tingo Maria - Peru","2019-05-01",4758
NULL,NULL,"Grado de aceptacion del Jabon elaborado con Hongos Ganodermas (Ganoderma applanatum) en la Universidad Nacional Agraria de la Selva","2019-05-01",4787
NULL,NULL,"Comportamiento de Especies Forestales en grupos funcionales con fines de restauracion ecologica en un Cafetal abandonado, Caserio San Juan, Region San Martin","2019-05-01",4760
NULL,NULL,"Componentes minerales cristalinos presentes en la Cueva de  Las Lechuzas del Parque Nacional Tingo Maria, Leoncio Prado","2019-05-01",4884
NULL,NULL,"Influencia del tamaño de fruto y estratos de cosecha en la viabilidad y vigor de semillas de Bolaina Negra (Guazuma ulmifolia Lam) en Tingo Maria","2019-05-01",4759
NULL,NULL,"Enraizamiento de estacas juveniles de Calycophyllum spruceanum (Benth) Hook f. ex K. Schum (Capirona) y Cedrela odorata L. (Cedro) en un Sistema de Mini Invernadero con Autorriego","2019-05-01",4866
NULL,NULL,"Comportamiento meteorologico y su efecto en el cambio climatico en la ciudad de Tingo Maria -Provincia de Leoncio Prado periodo 1970 -2018","2019-05-01",4804
NULL,NULL,"Efecto del Compost en el crecimiento del Bambu (Guadua angustifolia Kunth) en campo definitivo, Tulumayo - Tingo Maria","2019-05-01",4761
NULL,NULL,"Caracterizacion de Microhabitats de Ranitomeya sirensis en Dendrocalamus asper del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-05-01",4881
1,"Tesis","Comunicacion Organizacional Interna y Toma de Decisiones de Funcionarios, en la Municipalidad Distrital de Nuevo Progreso","2019-04-30",5189
1,"Tesis","El proceso de contratacion de personal y el clima organizacional en las entidades publicas en la ciudad de Tingo Maria","2019-04-30",5200
NULL,NULL,"Conservacion Ex Situ del germoplasma de la diversidad genetica del Aji  (Cspsicum spp) por su importancia y presencia de componentes vitaminicos  (Vitamina A, C, y folatos) que mejoran el valor nutricional de la dieta humana","2019-04-25",4743
NULL,NULL,"Texto :  Formulacion y Evaluacion Privada de Proyectos Industriales","2019-04-22",4742
NULL,NULL,"Entomofauna asociada al cultivo de platano (Musa paradisiaca L.) variedad Bellaco en el Distrito de Jose Crespo y Castillo (Aucayacu) Provincia de Leoncio Prado","2019-04-01",4744
NULL,NULL,"Calidad del Suelo en cuatro Sistemas de Produccion de Cafe (Coffea arabica L.) en el Caserios de San Ignacio","2019-04-01",4777
NULL,NULL,"Monitoreo, comportamiento y control del Caracol gigante Africano (Achatina fulica Bowdich) en tingo Maria y alrededores","2019-04-01",4715
NULL,NULL,"Obtencion del pH y capacidad buffer en tres niveles del fuste de lapiz rojo (Casearia arborea (Rich) Urb) en Tingo Maria","2019-04-01",4764
NULL,NULL,"Oferta y Demanda Educativa en el Centro de Idiomas de la Universidad Nacional Agraria de la  Selva: Hacia efectiva Toma de Decisiones","2019-04-01",4721
NULL,NULL,"Uso del estiercol de Cuy (Cavia porcellus) en la reduccion de la contaminacion del suelo por petroleo a nivel de Laboratorio de la UNAS - Tingo Maria","2019-04-01",4801
NULL,NULL,"Diseño de un mecanismo seguidor solar de un grado de libertad basada en una plataforma Arduino Uno","2019-04-01",4712
NULL,NULL,"Tamizaje fitoquimico y Evaluacion antioxidante de extracto acuoso a diferentes temperaturas de hojas y corteza de Miconia barbeyana (Paliperro)","2019-04-01",4768
NULL,NULL,"Calidad Microbiologica de los Servicios del Comedor de la Universidad Nacional Agraria de la Selva","2019-04-01",4799
NULL,NULL,"Caracterizacion y Herborizacion de Heliconiaceae del Banco de Germoplasma del Centro de Investigacion y Produccion Tulumayo y Floricultores de Tingo Maria","2019-04-01",4786
