"research_id","role","author_id","name","responsible_id"
234,"Otros",35,"Proyecto de Investigacion",5204
234,"Miembro ordinario",300,"Proyecto de Investigacion",2109
234,"Otros",44,"Proyecto de Investigacion",5206
234,"Miembro ordinario",44,"Proyecto de Investigacion",2029
235,"Miembro ordinario",249,"Proyecto de Investigacion",2093
235,"Miembro ordinario",6,"Proyecto de Investigacion",1872
236,"Miembro ordinario",15,"Proyecto de Investigacion",1942
236,"Miembro ordinario",18,"Proyecto de Investigacion",1964
236,"Miembro ordinario",27,"Proyecto de Investigacion",2028
237,"Miembro ordinario",387,"Proyecto de Investigacion",2120
238,"Miembro extraordinario",14,"Proyecto de Investigacion",1932
238,"Miembro ordinario",11,"Proyecto de Investigacion",1907
239,"Miembro ordinario",208,"Proyecto de Investigacion",2085
239,"Miembro extraordinario",92,"Proyecto de Investigacion",2047
239,"Miembro ordinario",251,"Proyecto de Investigacion",2097
240,"Miembro ordinario",258,"Proyecto de Investigacion",2106
240,"Miembro ordinario",6,"Proyecto de Investigacion",1873
240,"Miembro ordinario",23,"Proyecto de Investigacion",1999
241,"Miembro ordinario",26,"Proyecto de Investigacion",2016
241,"Miembro ordinario",7,"Proyecto de Investigacion",1882
242,"Miembro extraordinario",1351,"Proyecto de Investigacion",15672
242,"Miembro ordinario",20,"Proyecto de Investigacion",1981
243,"Miembro ordinario",251,"Proyecto de Investigacion",2098
243,"Miembro ordinario",26,"Proyecto de Investigacion",2017
243,"Miembro ordinario",92,"Proyecto de Investigacion",2048
244,"Miembro ordinario",107,"Proyecto de Investigacion",2058
245,"Miembro ordinario",106,"Proyecto de Investigacion",2056
246,"Otros",113,"Proyecto de Investigacion",5618
246,"Miembro extraordinario",130,"Proyecto de Investigacion",2070
246,"Miembro ordinario",113,"Proyecto de Investigacion",2062
246,"Miembro extraordinario",119,"Proyecto de Investigacion",2065
247,"Miembro ordinario",100,"Proyecto de Investigacion",2049
247,"Miembro ordinario",105,"Proyecto de Investigacion",2053
247,"Miembro ordinario",114,"Proyecto de Investigacion",2063
248,"Miembro extraordinario",105,"Proyecto de Investigacion",2054
248,"Miembro extraordinario",114,"Proyecto de Investigacion",2064
248,"Miembro ordinario",100,"Proyecto de Investigacion",2050
249,"Miembro extraordinario",108,"Proyecto de Investigacion",2060
249,"Miembro extraordinario",182,"Proyecto de Investigacion",2073
249,"Miembro extraordinario",100,"Proyecto de Investigacion",2051
249,"Miembro ordinario",107,"Proyecto de Investigacion",2059
250,"Miembro ordinario",112,"Proyecto de Investigacion",2057
250,"Miembro extraordinario",106,"Proyecto de Investigacion",2061
250,"Miembro extraordinario",105,"Proyecto de Investigacion",2055
251,"Miembro ordinario",100,"Proyecto de Investigacion",2052
252,"Miembro ordinario",324,"Proyecto de Investigacion",2371
253,"Otros",111,"Proyecto de Investigacion",5642
253,"Otros",171,"Proyecto de Investigacion",5643
253,"Otros",107,"Proyecto de Investigacion",2185
253,"Otros",171,"Proyecto de Investigacion",5669
253,"Otros",298,"Proyecto de Investigacion",6427
253,"Otros",104,"Proyecto de Investigacion",5667
253,"Otros",171,"Proyecto de Investigacion",2334
253,"Otros",111,"Proyecto de Investigacion",5668
254,"Miembro ordinario",107,"Proyecto de Investigacion",2186
255,"Miembro ordinario",103,"Proyecto de Investigacion",2152
255,"Miembro extraordinario",109,"Proyecto de Investigacion",2198
256,"Miembro extraordinario",100,"Proyecto de Investigacion",2133
256,"Miembro ordinario",114,"Proyecto de Investigacion",2243
257,"Miembro ordinario",106,"Proyecto de Investigacion",2178
257,"Miembro extraordinario",112,"Proyecto de Investigacion",2231
257,"Miembro extraordinario",294,"Proyecto de Investigacion",2369
258,"Miembro ordinario",110,"Proyecto de Investigacion",5685
258,"Miembro extraordinario",104,"Proyecto de Investigacion",2164
258,"Otros",298,"Proyecto de Investigacion",6425
258,"Otros",110,"Proyecto de Investigacion",5539
258,"Otros",104,"Proyecto de Investigacion",5650
258,"Otros",110,"Proyecto de Investigacion",5651
258,"Otros",111,"Proyecto de Investigacion",5652
258,"Miembro extraordinario",104,"Proyecto de Investigacion",5684
258,"Miembro extraordinario",110,"Proyecto de Investigacion",2211
258,"Miembro extraordinario",104,"Proyecto de Investigacion",5711
258,"Miembro extraordinario",110,"Proyecto de Investigacion",5712
258,"Miembro ordinario",111,"Proyecto de Investigacion",5713
258,"Miembro extraordinario",111,"Proyecto de Investigacion",5686
258,"Miembro ordinario",111,"Proyecto de Investigacion",5710
258,"Miembro extraordinario",104,"Proyecto de Investigacion",5708
258,"Miembro ordinario",111,"Proyecto de Investigacion",2220
258,"Miembro extraordinario",110,"Proyecto de Investigacion",5709
259,"Miembro ordinario",171,"Proyecto de Investigacion",2335
259,"Miembro extraordinario",108,"Proyecto de Investigacion",2191
259,"Miembro extraordinario",105,"Proyecto de Investigacion",2172
260,"Miembro ordinario",182,"Proyecto de Investigacion",2345
260,"Miembro extraordinario",324,"Proyecto de Investigacion",2372
260,"Miembro extraordinario",329,"Proyecto de Investigacion",2377
261,"Miembro extraordinario",294,"Proyecto de Investigacion",2179
261,"Miembro extraordinario",396,"Proyecto de Investigacion",15628
261,"Miembro ordinario",106,"Proyecto de Investigacion",2393
262,"Miembro ordinario",102,"Proyecto de Investigacion",2144
262,"Miembro extraordinario",101,"Proyecto de Investigacion",2135
262,"Miembro extraordinario",114,"Proyecto de Investigacion",2244
263,"Miembro ordinario",210,"Proyecto de Investigacion",2359
263,"Miembro ordinario",101,"Proyecto de Investigacion",2136
264,"Miembro ordinario",375,"Proyecto de Investigacion",2389
264,"Miembro ordinario",210,"Proyecto de Investigacion",2360
264,"Miembro ordinario",106,"Proyecto de Investigacion",2180
264,"Miembro ordinario",101,"Proyecto de Investigacion",2137
265,"Miembro extraordinario",108,"Proyecto de Investigacion",2192
265,"Miembro extraordinario",109,"Proyecto de Investigacion",2199
265,"Miembro ordinario",103,"Proyecto de Investigacion",2153
266,"Miembro ordinario",114,"Proyecto de Investigacion",2245
267,"Miembro ordinario",107,"Proyecto de Investigacion",2187
268,"Miembro extraordinario",112,"Proyecto de Investigacion",2232
268,"Miembro ordinario",106,"Proyecto de Investigacion",2173
268,"Miembro extraordinario",105,"Proyecto de Investigacion",2181
269,"Miembro equipo de trabajo",110,"Proyecto de Investigacion",2221
269,"Otros",111,"Proyecto de Investigacion",2165
269,"Miembro ordinario",104,"Proyecto de Investigacion",2212
270,"Otros",113,"Proyecto de Investigacion",2237
270,"Otros",130,"Proyecto de Investigacion",2259
270,"Otros",119,"Proyecto de Investigacion",2255
271,"Otros",109,"Proyecto de Investigacion",2200
271,"Otros",269,"Proyecto de Investigacion",2366
271,"Otros",171,"Proyecto de Investigacion",2336
271,"Otros",110,"Proyecto de Investigacion",2213
272,"Otros",171,"Proyecto de Investigacion",2201
272,"Miembro ordinario",109,"Proyecto de Investigacion",2337
273,"Miembro ordinario",171,"Proyecto de Investigacion",2346
273,"Miembro extraordinario",329,"Proyecto de Investigacion",2338
273,"Miembro extraordinario",182,"Proyecto de Investigacion",2378
274,"Miembro ordinario",101,"Proyecto de Investigacion",2246
274,"Otros",102,"Proyecto de Investigacion",2138
274,"Otros",114,"Proyecto de Investigacion",2145
275,"Otros",104,"Proyecto de Investigacion",2166
275,"Otros",111,"Proyecto de Investigacion",2222
275,"Otros",110,"Proyecto de Investigacion",2214
276,"Miembro extraordinario",171,"Proyecto de Investigacion",2347
276,"Miembro extraordinario",182,"Proyecto de Investigacion",2379
276,"Miembro ordinario",329,"Proyecto de Investigacion",2339
277,"Miembro ordinario",324,"Proyecto de Investigacion",2373
278,"Miembro extraordinario",396,"Proyecto de Investigacion",6006
278,"Miembro ordinario",329,"Proyecto de Investigacion",2350
278,"Miembro extraordinario",184,"Proyecto de Investigacion",2380
278,"Miembro extraordinario",351,"Proyecto de Investigacion",2384
279,"Miembro extraordinario",171,"Proyecto de Investigacion",2340
279,"Miembro ordinario",182,"Proyecto de Investigacion",2348
279,"Miembro extraordinario",329,"Proyecto de Investigacion",2381
280,"Miembro ordinario",113,"Proyecto de Investigacion",2238
280,"Miembro extraordinario",119,"Proyecto de Investigacion",2256
280,"Miembro extraordinario",130,"Proyecto de Investigacion",2260
281,"Miembro ordinario",324,"Proyecto de Investigacion",2374
282,"Miembro extraordinario",109,"Proyecto de Investigacion",2202
282,"Miembro ordinario",103,"Proyecto de Investigacion",2154
282,"Miembro extraordinario",382,"Proyecto de Investigacion",2391
283,"Miembro ordinario",103,"Proyecto de Investigacion",2155
283,"Miembro extraordinario",382,"Proyecto de Investigacion",2392
283,"Miembro extraordinario",109,"Proyecto de Investigacion",2203
284,"Miembro extraordinario",104,"Proyecto de Investigacion",2167
284,"Miembro ordinario",111,"Proyecto de Investigacion",2223
284,"Miembro extraordinario",110,"Proyecto de Investigacion",2215
285,"Miembro extraordinario",108,"Proyecto de Investigacion",2193
285,"Miembro extraordinario",105,"Proyecto de Investigacion",2174
285,"Miembro ordinario",171,"Proyecto de Investigacion",2341
286,"Miembro ordinario",101,"Proyecto de Investigacion",2139
286,"Miembro ordinario",102,"Proyecto de Investigacion",2146
286,"Miembro ordinario",210,"Proyecto de Investigacion",2361
287,"Miembro ordinario",103,"Proyecto de Investigacion",2156
288,"Otros",109,"Proyecto de Investigacion",2204
288,"Otros",103,"Proyecto de Investigacion",2157
289,"Miembro ordinario",113,"Proyecto de Investigacion",2239
290,"Miembro extraordinario",104,"Proyecto de Investigacion",2168
290,"Miembro extraordinario",110,"Proyecto de Investigacion",2216
290,"Miembro ordinario",111,"Proyecto de Investigacion",2224
291,"Miembro ordinario",324,"Proyecto de Investigacion",2375
292,"Miembro ordinario",171,"Proyecto de Investigacion",2342
292,"Miembro extraordinario",105,"Proyecto de Investigacion",2175
292,"Miembro extraordinario",108,"Proyecto de Investigacion",2194
293,"Miembro ordinario",329,"Proyecto de Investigacion",2382
293,"Miembro extraordinario",182,"Proyecto de Investigacion",2349
293,"Miembro extraordinario",109,"Proyecto de Investigacion",2205
294,"Miembro extraordinario",104,"Proyecto de Investigacion",2217
294,"Miembro extraordinario",110,"Proyecto de Investigacion",2225
294,"Miembro ordinario",111,"Proyecto de Investigacion",2169
295,"Miembro extraordinario",114,"Proyecto de Investigacion",2247
295,"Miembro extraordinario",101,"Proyecto de Investigacion",2147
295,"Miembro ordinario",102,"Proyecto de Investigacion",2140
296,"Miembro ordinario",106,"Proyecto de Investigacion",2182
296,"Miembro extraordinario",112,"Proyecto de Investigacion",2233
296,"Miembro extraordinario",294,"Proyecto de Investigacion",2370
296,"Miembro extraordinario",396,"Proyecto de Investigacion",2394
297,"Miembro ordinario",374,"Proyecto de Investigacion",2388
297,"Miembro ordinario",375,"Proyecto de Investigacion",2390
298,"Miembro ordinario",260,"Proyecto de Investigacion",2365
298,"Miembro ordinario",107,"Proyecto de Investigacion",2188
299,"Miembro ordinario",109,"Proyecto de Investigacion",2206
299,"Miembro ordinario",103,"Proyecto de Investigacion",2158
300,"Miembro ordinario",107,"Proyecto de Investigacion",2189
301,"Miembro extraordinario",109,"Proyecto de Investigacion",2207
301,"Miembro extraordinario",108,"Proyecto de Investigacion",2195
301,"Miembro ordinario",103,"Proyecto de Investigacion",2159
302,"Miembro extraordinario",111,"Proyecto de Investigacion",2226
302,"Miembro ordinario",112,"Proyecto de Investigacion",2234
302,"Miembro extraordinario",104,"Proyecto de Investigacion",2170
302,"Miembro extraordinario",110,"Proyecto de Investigacion",2218
303,"Miembro extraordinario",210,"Proyecto de Investigacion",2362
303,"Miembro ordinario",106,"Proyecto de Investigacion",2183
304,"Miembro ordinario",103,"Proyecto de Investigacion",2160
304,"Miembro ordinario",109,"Proyecto de Investigacion",2208
305,"Miembro extraordinario",171,"Proyecto de Investigacion",2343
305,"Miembro extraordinario",111,"Proyecto de Investigacion",2227
305,"Miembro ordinario",112,"Proyecto de Investigacion",2235
306,"Otros",103,"Proyecto de Investigacion",2161
306,"Otros",109,"Proyecto de Investigacion",2209
307,"Miembro ordinario",101,"Proyecto de Investigacion",2248
307,"Otros",102,"Proyecto de Investigacion",2141
307,"Otros",114,"Proyecto de Investigacion",2148
308,"Miembro ordinario",324,"Proyecto de Investigacion",4599
308,"Otros",95,"Proyecto de Investigacion",4570
308,"Otros",75,"Proyecto de Investigacion",4571
308,"Otros",187,"Proyecto de Investigacion",4598
308,"Otros",54,"Proyecto de Investigacion",2132
308,"Otros",85,"Proyecto de Investigacion",2376
309,"Otros",111,"Proyecto de Investigacion",2228
309,"Otros",104,"Proyecto de Investigacion",2171
309,"Otros",110,"Proyecto de Investigacion",2219
310,"Otros",101,"Proyecto de Investigacion",2142
310,"Otros",102,"Proyecto de Investigacion",2149
311,"Miembro extraordinario",100,"Proyecto de Investigacion",2249
311,"Miembro ordinario",114,"Proyecto de Investigacion",2134
312,"Miembro extraordinario",105,"Proyecto de Investigacion",2236
312,"Miembro extraordinario",106,"Proyecto de Investigacion",2184
312,"Miembro ordinario",112,"Proyecto de Investigacion",2176
313,"Miembro ordinario",102,"Proyecto de Investigacion",2150
313,"Miembro extraordinario",114,"Proyecto de Investigacion",2250
313,"Miembro extraordinario",101,"Proyecto de Investigacion",2143
314,"Miembro extraordinario",108,"Proyecto de Investigacion",2196
314,"Miembro ordinario",171,"Proyecto de Investigacion",2344
314,"Miembro extraordinario",105,"Proyecto de Investigacion",2177
315,"Miembro extraordinario",284,"Proyecto de Investigacion",2367
315,"Miembro ordinario",113,"Proyecto de Investigacion",2240
315,"Miembro extraordinario",130,"Proyecto de Investigacion",2261
316,"Miembro ordinario",109,"Proyecto de Investigacion",2210
316,"Miembro ordinario",107,"Proyecto de Investigacion",2190
317,"Miembro ordinario",210,"Proyecto de Investigacion",2363
317,"Miembro ordinario",114,"Proyecto de Investigacion",2251
317,"Miembro ordinario",113,"Proyecto de Investigacion",2241
317,"Miembro ordinario",111,"Proyecto de Investigacion",2229
318,"Miembro ordinario",103,"Proyecto de Investigacion",2162
318,"Miembro ordinario",111,"Proyecto de Investigacion",2230
318,"Miembro ordinario",108,"Proyecto de Investigacion",2197
319,"Miembro ordinario",103,"Proyecto de Investigacion",2163
319,"Miembro extraordinario",135,"Proyecto de Investigacion",15770
320,"Miembro ordinario",113,"Proyecto de Investigacion",2242
321,"Miembro ordinario",102,"Proyecto de Investigacion",2151
322,"Miembro ordinario",131,"Proyecto de Investigacion",2262
323,"Miembro extraordinario",116,"Proyecto de Investigacion",2252
323,"Miembro ordinario",121,"Proyecto de Investigacion",2257
324,"Otros",296,"Proyecto de Investigacion",6450
324,"Otros",292,"Proyecto de Investigacion",6449
324,"Otros",296,"Proyecto de Investigacion",6444
324,"Otros",292,"Proyecto de Investigacion",6443
324,"Otros",296,"Proyecto de Investigacion",6442
324,"Miembro ordinario",139,"Proyecto de Investigacion",6017
324,"Miembro extraordinario",137,"Proyecto de Investigacion",6016
324,"Miembro ordinario",139,"Proyecto de Investigacion",5997
324,"Miembro extraordinario",137,"Proyecto de Investigacion",5996
324,"Otros",139,"Proyecto de Investigacion",5956
324,"Otros",137,"Proyecto de Investigacion",5955
324,"Otros",137,"Proyecto de Investigacion",5932
324,"Otros",140,"Proyecto de Investigacion",5907
324,"Otros",139,"Proyecto de Investigacion",5906
324,"Otros",137,"Proyecto de Investigacion",5905
324,"Otros",139,"Proyecto de Investigacion",5886
324,"Otros",137,"Proyecto de Investigacion",5885
324,"Otros",139,"Proyecto de Investigacion",5858
324,"Otros",203,"Proyecto de Investigacion",5772
324,"Otros",152,"Proyecto de Investigacion",5771
324,"Otros",149,"Proyecto de Investigacion",5770
324,"Otros",148,"Proyecto de Investigacion",5769
324,"Otros",137,"Proyecto de Investigacion",5768
324,"Otros",143,"Proyecto de Investigacion",5743
324,"Otros",137,"Proyecto de Investigacion",5742
324,"Otros",203,"Proyecto de Investigacion",5734
324,"Otros",148,"Proyecto de Investigacion",5733
324,"Otros",137,"Proyecto de Investigacion",5732
324,"Otros",149,"Proyecto de Investigacion",5731
324,"Otros",139,"Proyecto de Investigacion",5730
324,"Otros",137,"Proyecto de Investigacion",5729
324,"Otros",203,"Proyecto de Investigacion",5728
324,"Otros",148,"Proyecto de Investigacion",5727
324,"Otros",137,"Proyecto de Investigacion",5726
324,"Otros",211,"Proyecto de Investigacion",5773
324,"Otros",138,"Proyecto de Investigacion",5789
324,"Otros",137,"Proyecto de Investigacion",5832
324,"Otros",142,"Proyecto de Investigacion",5834
324,"Otros",139,"Proyecto de Investigacion",5840
324,"Otros",136,"Proyecto de Investigacion",5788
324,"Otros",139,"Proyecto de Investigacion",5790
324,"Otros",139,"Proyecto de Investigacion",5833
324,"Otros",137,"Proyecto de Investigacion",5839
324,"Miembro ordinario",137,"Proyecto de Investigacion",2282
324,"Miembro ordinario",139,"Proyecto de Investigacion",2287
325,"Miembro extraordinario",140,"Proyecto de Investigacion",2304
325,"Miembro ordinario",143,"Proyecto de Investigacion",2301
325,"Miembro extraordinario",147,"Proyecto de Investigacion",2264
326,"Miembro extraordinario",294,"Proyecto de Investigacion",15723
326,"Miembro extraordinario",147,"Proyecto de Investigacion",2313
326,"Miembro ordinario",131,"Proyecto de Investigacion",2305
326,"Miembro extraordinario",145,"Proyecto de Investigacion",2263
327,"Miembro extraordinario",136,"Proyecto de Investigacion",2292
327,"Miembro ordinario",141,"Proyecto de Investigacion",2288
327,"Miembro extraordinario",138,"Proyecto de Investigacion",2284
328,"Miembro ordinario",132,"Proyecto de Investigacion",2265
328,"Miembro extraordinario",146,"Proyecto de Investigacion",2327
328,"Miembro extraordinario",151,"Proyecto de Investigacion",2306
329,"Miembro ordinario",137,"Proyecto de Investigacion",2283
329,"Miembro ordinario",140,"Proyecto de Investigacion",2289
330,"Miembro ordinario",148,"Proyecto de Investigacion",2316
330,"Miembro ordinario",150,"Proyecto de Investigacion",2321
330,"Miembro ordinario",132,"Proyecto de Investigacion",2266
330,"Miembro ordinario",1913,"Proyecto de Investigacion",2274
331,"Miembro ordinario",132,"Proyecto de Investigacion",2267
332,"Miembro ordinario",135,"Proyecto de Investigacion",2278
333,"Miembro extraordinario",193,"Proyecto de Investigacion",2355
333,"Miembro ordinario",142,"Proyecto de Investigacion",2296
334,"Miembro equipo de trabajo",142,"Proyecto de Investigacion",10772
334,"Otros",142,"Proyecto de Investigacion",2297
334,"Miembro equipo de trabajo",142,"Proyecto de Investigacion",10773
334,"Miembro equipo de trabajo",142,"Proyecto de Investigacion",10771
335,"Miembro extraordinario",146,"Proyecto de Investigacion",16128
335,"Miembro ordinario",150,"Proyecto de Investigacion",2307
335,"Miembro extraordinario",148,"Proyecto de Investigacion",16127
336,"Miembro ordinario",132,"Proyecto de Investigacion",2268
336,"Miembro extraordinario",1913,"Proyecto de Investigacion",2276
336,"Miembro extraordinario",133,"Proyecto de Investigacion",2271
337,"Miembro extraordinario",184,"Proyecto de Investigacion",5894
337,"Miembro ordinario",136,"Proyecto de Investigacion",2280
337,"Miembro extraordinario",140,"Proyecto de Investigacion",2290
337,"Miembro extraordinario",138,"Proyecto de Investigacion",2285
338,"Miembro ordinario",144,"Proyecto de Investigacion",2293
339,"Miembro ordinario",148,"Proyecto de Investigacion",2318
340,"Miembro ordinario",142,"Proyecto de Investigacion",2298
340,"Miembro extraordinario",193,"Proyecto de Investigacion",2356
341,"Miembro extraordinario",337,"Proyecto de Investigacion",10781
341,"Miembro extraordinario",184,"Proyecto de Investigacion",2352
341,"Miembro extraordinario",150,"Proyecto de Investigacion",2323
341,"Miembro ordinario",146,"Proyecto de Investigacion",2308
342,"Miembro ordinario",150,"Proyecto de Investigacion",2324
342,"Miembro extraordinario",146,"Proyecto de Investigacion",2309
342,"Miembro extraordinario",184,"Proyecto de Investigacion",2353
343,"Miembro extraordinario",337,"Proyecto de Investigacion",2383
343,"Miembro ordinario",143,"Proyecto de Investigacion",2302
343,"Miembro extraordinario",351,"Proyecto de Investigacion",2385
343,"Miembro extraordinario",140,"Proyecto de Investigacion",2291
344,"Miembro extraordinario",138,"Proyecto de Investigacion",2286
344,"Miembro extraordinario",351,"Proyecto de Investigacion",2386
344,"Miembro extraordinario",141,"Proyecto de Investigacion",2294
344,"Miembro ordinario",136,"Proyecto de Investigacion",2281
345,"Miembro ordinario",147,"Proyecto de Investigacion",2314
345,"Miembro extraordinario",284,"Proyecto de Investigacion",2368
346,"Miembro extraordinario",152,"Proyecto de Investigacion",2328
346,"Miembro ordinario",149,"Proyecto de Investigacion",2319
346,"Miembro extraordinario",151,"Proyecto de Investigacion",2331
347,"Miembro ordinario",149,"Proyecto de Investigacion",2320
347,"Miembro extraordinario",152,"Proyecto de Investigacion",2387
347,"Miembro extraordinario",351,"Proyecto de Investigacion",2332
348,"Miembro ordinario",142,"Proyecto de Investigacion",2299
348,"Miembro extraordinario",146,"Proyecto de Investigacion",2310
348,"Miembro extraordinario",193,"Proyecto de Investigacion",2357
349,"Miembro ordinario",147,"Proyecto de Investigacion",2315
349,"Miembro extraordinario",118,"Proyecto de Investigacion",2254
349,"Miembro extraordinario",117,"Proyecto de Investigacion",2253
350,"Miembro ordinario",151,"Proyecto de Investigacion",2329
350,"Miembro extraordinario",152,"Proyecto de Investigacion",2333
350,"Miembro extraordinario",184,"Proyecto de Investigacion",2354
350,"Miembro extraordinario",133,"Proyecto de Investigacion",2272
351,"Miembro extraordinario",150,"Proyecto de Investigacion",2325
351,"Miembro ordinario",146,"Proyecto de Investigacion",2311
351,"Miembro extraordinario",142,"Proyecto de Investigacion",2300
352,"Miembro ordinario",141,"Proyecto de Investigacion",2295
352,"Miembro extraordinario",122,"Proyecto de Investigacion",2258
352,"Miembro extraordinario",135,"Proyecto de Investigacion",2279
353,"Miembro extraordinario",132,"Proyecto de Investigacion",15772
353,"Miembro ordinario",1913,"Proyecto de Investigacion",2277
353,"Miembro extraordinario",148,"Proyecto de Investigacion",15771
353,"Miembro extraordinario",150,"Proyecto de Investigacion",2326
354,"Miembro ordinario",146,"Proyecto de Investigacion",2312
354,"Miembro extraordinario",151,"Proyecto de Investigacion",2330
354,"Miembro extraordinario",184,"Proyecto de Investigacion",13889
354,"Miembro extraordinario",132,"Proyecto de Investigacion",2269
355,"Miembro ordinario",144,"Proyecto de Investigacion",2273
355,"Miembro extraordinario",152,"Proyecto de Investigacion",2611
355,"Miembro extraordinario",133,"Proyecto de Investigacion",2567
356,"Miembro ordinario",142,"Proyecto de Investigacion",2555
357,"Miembro ordinario",145,"Proyecto de Investigacion",2575
357,"Miembro ordinario",131,"Proyecto de Investigacion",2479
358,"Miembro extraordinario",146,"Proyecto de Investigacion",2600
358,"Miembro ordinario",150,"Proyecto de Investigacion",2578
358,"Miembro extraordinario",148,"Proyecto de Investigacion",2593
359,"Miembro extraordinario",337,"Proyecto de Investigacion",10795
359,"Miembro extraordinario",184,"Proyecto de Investigacion",10796
359,"Miembro extraordinario",143,"Proyecto de Investigacion",2584
359,"Miembro ordinario",147,"Proyecto de Investigacion",2561
360,"Miembro extraordinario",117,"Proyecto de Investigacion",2480
360,"Miembro ordinario",131,"Proyecto de Investigacion",2467
361,"Miembro ordinario",141,"Proyecto de Investigacion",2550
361,"Miembro extraordinario",144,"Proyecto de Investigacion",2568
362,"Miembro extraordinario",117,"Proyecto de Investigacion",2647
362,"Miembro ordinario",131,"Proyecto de Investigacion",2468
362,"Miembro extraordinario",331,"Proyecto de Investigacion",2481
363,"Miembro extraordinario",147,"Proyecto de Investigacion",2622
363,"Miembro extraordinario",118,"Proyecto de Investigacion",2585
363,"Miembro ordinario",143,"Proyecto de Investigacion",2562
364,"Miembro extraordinario",284,"Proyecto de Investigacion",2586
364,"Miembro extraordinario",117,"Proyecto de Investigacion",2638
364,"Miembro ordinario",147,"Proyecto de Investigacion",2469
365,"Miembro extraordinario",331,"Proyecto de Investigacion",2648
365,"Miembro ordinario",131,"Proyecto de Investigacion",2482
366,"Miembro ordinario",118,"Proyecto de Investigacion",2474
366,"Miembro extraordinario",131,"Proyecto de Investigacion",2483
367,"Miembro extraordinario",117,"Proyecto de Investigacion",2639
367,"Miembro ordinario",147,"Proyecto de Investigacion",2470
367,"Miembro extraordinario",284,"Proyecto de Investigacion",2587
368,"Miembro ordinario",135,"Proyecto de Investigacion",2665
368,"Miembro extraordinario",352,"Proyecto de Investigacion",2657
368,"Miembro extraordinario",351,"Proyecto de Investigacion",2653
368,"Miembro extraordinario",337,"Proyecto de Investigacion",2506
369,"Miembro ordinario",140,"Proyecto de Investigacion",2540
369,"Miembro extraordinario",138,"Proyecto de Investigacion",2525
369,"Miembro extraordinario",351,"Proyecto de Investigacion",2658
369,"Miembro ordinario",136,"Proyecto de Investigacion",2510
370,"Miembro ordinario",142,"Proyecto de Investigacion",2556
370,"Miembro extraordinario",193,"Proyecto de Investigacion",2628
371,"Miembro extraordinario",331,"Proyecto de Investigacion",2650
371,"Miembro ordinario",131,"Proyecto de Investigacion",2484
371,"Miembro extraordinario",118,"Proyecto de Investigacion",2475
372,"Miembro extraordinario",139,"Proyecto de Investigacion",2536
372,"Miembro ordinario",137,"Proyecto de Investigacion",2520
373,"Miembro extraordinario",291,"Proyecto de Investigacion",16040
373,"Miembro ordinario",131,"Proyecto de Investigacion",2485
373,"Miembro extraordinario",331,"Proyecto de Investigacion",2651
374,"Miembro ordinario",149,"Proyecto de Investigacion",2596
374,"Miembro extraordinario",144,"Proyecto de Investigacion",2569
375,"Miembro extraordinario",140,"Proyecto de Investigacion",2541
375,"Miembro extraordinario",351,"Proyecto de Investigacion",2659
375,"Miembro ordinario",138,"Proyecto de Investigacion",2526
376,"Miembro extraordinario",351,"Proyecto de Investigacion",2660
376,"Miembro extraordinario",136,"Proyecto de Investigacion",2511
376,"Miembro extraordinario",138,"Proyecto de Investigacion",2527
376,"Miembro ordinario",141,"Proyecto de Investigacion",2551
377,"Miembro extraordinario",118,"Proyecto de Investigacion",2476
377,"Miembro extraordinario",117,"Proyecto de Investigacion",2471
377,"Miembro ordinario",147,"Proyecto de Investigacion",2588
378,"Miembro ordinario",167,"Proyecto de Investigacion",2619
378,"Miembro ordinario",114,"Proyecto de Investigacion",2465
379,"Miembro ordinario",1913,"Proyecto de Investigacion",2501
379,"Miembro extraordinario",146,"Proyecto de Investigacion",16132
379,"Miembro extraordinario",132,"Proyecto de Investigacion",16131
379,"Miembro extraordinario",150,"Proyecto de Investigacion",16130
379,"Miembro extraordinario",148,"Proyecto de Investigacion",16129
380,"Miembro ordinario",131,"Proyecto de Investigacion",2486
380,"Miembro ordinario",145,"Proyecto de Investigacion",2576
380,"Miembro ordinario",147,"Proyecto de Investigacion",2589
381,"Miembro extraordinario",138,"Proyecto de Investigacion",2528
381,"Miembro extraordinario",140,"Proyecto de Investigacion",2557
381,"Miembro extraordinario",142,"Proyecto de Investigacion",2542
381,"Miembro ordinario",136,"Proyecto de Investigacion",2512
382,"Miembro ordinario",122,"Proyecto de Investigacion",15769
382,"Miembro extraordinario",184,"Proyecto de Investigacion",2623
382,"Miembro extraordinario",135,"Proyecto de Investigacion",2478
382,"Miembro extraordinario",324,"Proyecto de Investigacion",2507
383,"Miembro extraordinario",151,"Proyecto de Investigacion",2604
383,"Miembro extraordinario",132,"Proyecto de Investigacion",2579
383,"Miembro ordinario",146,"Proyecto de Investigacion",2489
384,"Miembro ordinario",145,"Proyecto de Investigacion",14843
384,"Miembro extraordinario",184,"Proyecto de Investigacion",15724
384,"Miembro extraordinario",147,"Proyecto de Investigacion",2563
384,"Miembro extraordinario",143,"Proyecto de Investigacion",2577
384,"Miembro extraordinario",285,"Proyecto de Investigacion",15726
384,"Miembro extraordinario",294,"Proyecto de Investigacion",15725
385,"Miembro extraordinario",140,"Proyecto de Investigacion",2543
385,"Miembro ordinario",136,"Proyecto de Investigacion",2513
385,"Miembro extraordinario",184,"Proyecto de Investigacion",10812
