"role_name","outcome_id","author_id"
"Miembro ordinario",NULL,46
"Miembro ordinario",NULL,47
"Miembro ordinario",NULL,173
"Miembro ordinario",NULL,44
"Miembro ordinario",NULL,29
"Miembro ordinario",NULL,44
"Miembro extraordinario",NULL,35
"Miembro extraordinario",NULL,44
"Miembro ordinario",NULL,43
"Miembro extraordinario",NULL,47
"Miembro ordinario",NULL,45
"Miembro extraordinario",NULL,46
"Miembro ordinario",NULL,42
"Miembro extraordinario",NULL,193
"Miembro equipo de trabajo",NULL,34
"Miembro equipo de trabajo",NULL,186
"Miembro equipo de trabajo",NULL,61
"Miembro ordinario",NULL,42
"Miembro equipo de trabajo",NULL,41
"Miembro equipo de trabajo",NULL,1677
"Miembro ordinario",NULL,30
"Miembro ordinario",NULL,39
"Otros",NULL,30
"Otros",NULL,176
"Miembro extraordinario",NULL,48
"Miembro ordinario",NULL,32
"Miembro extraordinario",NULL,45
"Miembro ordinario",NULL,36
"Miembro extraordinario",NULL,48
"Miembro extraordinario",NULL,32
"Miembro extraordinario",NULL,186
"Miembro extraordinario",NULL,338
"Miembro ordinario",NULL,39
"Miembro extraordinario",NULL,44
"Miembro extraordinario",NULL,343
"Miembro extraordinario",NULL,15
"Miembro extraordinario",NULL,350
"Miembro ordinario",NULL,31
"Miembro extraordinario",NULL,350
"Miembro extraordinario",NULL,186
"Miembro ordinario",NULL,39
"Miembro ordinario",NULL,29
"Miembro extraordinario",NULL,350
"Miembro extraordinario",NULL,34
"Miembro ordinario",NULL,267
"Miembro ordinario",NULL,47
"Miembro ordinario",NULL,44
"Miembro ordinario",NULL,29
"Miembro ordinario",NULL,37
"Miembro ordinario",NULL,36
"Miembro ordinario",NULL,30
"Miembro ordinario",NULL,33
"Miembro ordinario",NULL,31
"Miembro ordinario",NULL,268
"Miembro ordinario",NULL,386
"Miembro ordinario",NULL,265
"Miembro ordinario",NULL,275
"Miembro ordinario",NULL,36
"Miembro ordinario",NULL,260
"Miembro ordinario",NULL,30
"Miembro ordinario",NULL,32
"Miembro ordinario",NULL,31
"Miembro extraordinario",NULL,47
"Miembro extraordinario",NULL,35
"Miembro ordinario",NULL,38
"Miembro ordinario",NULL,41
"Miembro ordinario",NULL,42
"Miembro ordinario",NULL,46
"Miembro ordinario",NULL,275
"Miembro ordinario",NULL,48
"Miembro ordinario",NULL,267
"Miembro ordinario",NULL,32
"Miembro ordinario",NULL,261
"Miembro ordinario",NULL,43
"Miembro ordinario",NULL,32
"Miembro ordinario",NULL,260
"Miembro ordinario",NULL,43
"Miembro ordinario",NULL,262
"Miembro ordinario",NULL,38
"Miembro ordinario",NULL,263
"Miembro ordinario",NULL,48
"Miembro ordinario",NULL,265
"Miembro ordinario",NULL,173
"Miembro ordinario",NULL,176
"Miembro ordinario",NULL,49
"Miembro ordinario",NULL,46
"Miembro extraordinario",NULL,47
"Miembro ordinario",NULL,40
"Miembro ordinario",NULL,260
"Miembro ordinario",NULL,262
"Miembro ordinario",NULL,260
"Miembro ordinario",NULL,37
"Miembro ordinario",NULL,31
"Miembro ordinario",NULL,33
"Miembro ordinario",NULL,40
"Miembro ordinario",NULL,193
"Miembro ordinario",NULL,262
"Miembro ordinario",NULL,263
"Miembro ordinario",NULL,43
"Miembro ordinario",NULL,262
"Miembro ordinario",NULL,61
"Miembro ordinario",NULL,46
"Miembro extraordinario",NULL,47
"Miembro ordinario",NULL,193
"Miembro ordinario",NULL,149
"Miembro ordinario",NULL,82
"Miembro ordinario",NULL,42
"Miembro ordinario",NULL,37
"Miembro ordinario",NULL,260
"Miembro extraordinario",NULL,84
"Miembro extraordinario",NULL,47
"Miembro ordinario",NULL,46
"Miembro ordinario",NULL,31
"Miembro ordinario",NULL,29
"Miembro ordinario",NULL,37
"Miembro ordinario",NULL,40
"Miembro extraordinario",NULL,47
"Miembro extraordinario",NULL,38
"Miembro ordinario",NULL,35
"Miembro ordinario",NULL,97
"Miembro extraordinario",NULL,92
"Miembro extraordinario",NULL,149
"Miembro ordinario",NULL,97
"Miembro extraordinario",NULL,98
"Miembro extraordinario",NULL,91
"Miembro ordinario",NULL,74
"Miembro equipo de trabajo",NULL,72
"Miembro ordinario",NULL,72
"Miembro equipo de trabajo",NULL,72
"Miembro ordinario",NULL,89
"Miembro ordinario",NULL,82
"Miembro extraordinario",NULL,81
"Miembro extraordinario",NULL,92
"Miembro extraordinario",NULL,84
"Miembro extraordinario",NULL,76
"Miembro extraordinario",NULL,70
"Miembro ordinario",NULL,88
"Miembro ordinario",NULL,175
"Miembro ordinario",NULL,92
"Miembro ordinario",NULL,81
"Miembro equipo de trabajo",NULL,71
"Miembro ordinario",NULL,95
"Miembro ordinario",NULL,71
"Miembro equipo de trabajo",NULL,71
"Miembro ordinario",NULL,97
"Miembro extraordinario",NULL,96
"Miembro extraordinario",NULL,92
"Miembro extraordinario",NULL,84
"Miembro extraordinario",NULL,86
"Miembro ordinario",NULL,99
"Miembro ordinario",NULL,82
"Miembro extraordinario",NULL,158
"Miembro extraordinario",NULL,84
"Miembro ordinario",NULL,90
"Miembro ordinario",NULL,71
"Miembro ordinario",NULL,84
"Miembro extraordinario",NULL,99
"Miembro extraordinario",NULL,86
"Miembro ordinario",NULL,92
"Miembro ordinario",NULL,75
"Miembro equipo de trabajo",NULL,75
"Miembro ordinario",NULL,85
"Miembro ordinario",NULL,378
"Miembro ordinario",NULL,377
"Miembro ordinario",NULL,83
"Miembro extraordinario",NULL,84
"Miembro extraordinario",NULL,188
"Miembro ordinario",NULL,77
"Miembro ordinario",NULL,82
"Miembro ordinario",NULL,158
"Miembro equipo de trabajo",NULL,82
"Miembro equipo de trabajo",NULL,82
"Miembro equipo de trabajo",NULL,82
"Miembro equipo de trabajo",NULL,77
"Miembro ordinario",NULL,77
"Miembro equipo de trabajo",NULL,77
"Miembro equipo de trabajo",NULL,77
"Miembro ordinario",NULL,77
"Miembro ordinario",NULL,99
"Miembro ordinario",NULL,76
"Miembro ordinario",NULL,88
"Miembro ordinario",NULL,188
"Miembro ordinario",NULL,149
"Miembro equipo de trabajo",NULL,149
"Miembro equipo de trabajo",NULL,149
"Miembro extraordinario",NULL,163
"Miembro ordinario",NULL,82
"Miembro extraordinario",NULL,158
"Miembro ordinario",NULL,379
"Miembro ordinario",NULL,83
"Miembro extraordinario",4353,119
"Miembro extraordinario",4353,117
"Miembro extraordinario",4353,118
"Miembro ordinario",4353,284
"Miembro extraordinario",NULL,235
"Miembro ordinario",NULL,71
"Miembro ordinario",NULL,96
"Miembro extraordinario",NULL,190
"Miembro extraordinario",NULL,189
"Miembro extraordinario",NULL,175
"Miembro ordinario",NULL,95
"Miembro equipo de trabajo",NULL,79
"Miembro equipo de trabajo",NULL,79
"Miembro ordinario",NULL,79
"Miembro ordinario",NULL,79
"Miembro ordinario",NULL,87
"Miembro ordinario",NULL,192
"Miembro ordinario",NULL,78
"Miembro extraordinario",NULL,93
"Miembro ordinario",NULL,77
"Miembro extraordinario",NULL,188
"Miembro extraordinario",NULL,116
"Miembro ordinario",NULL,121
"Miembro ordinario",NULL,74
"Miembro ordinario",NULL,127
"Miembro extraordinario",NULL,129
"Miembro extraordinario",NULL,185
"Otros",NULL,130
"Otros",NULL,183
"Miembro ordinario",NULL,113
"Otros",NULL,77
"Otros",NULL,92
"Otros",NULL,13
"Miembro equipo de trabajo",NULL,13
"Miembro equipo de trabajo",NULL,13
"Miembro ordinario",NULL,132
"Miembro ordinario",NULL,109
"Miembro ordinario",NULL,103
"Miembro equipo de trabajo",NULL,103
"Miembro equipo de trabajo",NULL,103
"Miembro ordinario",NULL,99
"Miembro equipo de trabajo",NULL,76
"Miembro ordinario",NULL,76
"Miembro ordinario",NULL,88
"Miembro ordinario",NULL,188
"Miembro equipo de trabajo",NULL,85
"Otros",NULL,85
"Otros",NULL,92
"Otros",NULL,95
"Miembro extraordinario",NULL,90
"Miembro extraordinario",NULL,73
"Miembro ordinario",NULL,93
"Miembro ordinario",NULL,110
"Miembro ordinario",NULL,104
"Miembro equipo de trabajo",NULL,104
"Miembro equipo de trabajo",NULL,104
"Miembro ordinario",NULL,111
"Miembro ordinario",NULL,112
"Miembro ordinario",NULL,9
"Otros",NULL,25
"Miembro extraordinario",NULL,55
"Miembro ordinario",NULL,69
"Miembro extraordinario",NULL,80
"Miembro extraordinario",NULL,157
"Miembro extraordinario",NULL,156
"Miembro ordinario",NULL,155
"Miembro ordinario",NULL,91
"Miembro ordinario",NULL,98
"Miembro equipo de trabajo",NULL,91
"Miembro equipo de trabajo",NULL,91
"Miembro ordinario",NULL,108
"Miembro extraordinario",NULL,126
"Miembro ordinario",NULL,117
"Miembro extraordinario",NULL,120
"Miembro extraordinario",NULL,167
"Miembro ordinario",NULL,119
"Miembro ordinario",NULL,87
"Otros",NULL,192
"Miembro equipo de trabajo",NULL,72
"Otros",NULL,89
"Otros",NULL,92
"Miembro equipo de trabajo",NULL,72
"Miembro equipo de trabajo",NULL,72
"Otros",NULL,74
"Otros",NULL,72
"Miembro extraordinario",NULL,100
"Miembro ordinario",NULL,107
"Miembro extraordinario",NULL,182
"Miembro extraordinario",NULL,108
"Miembro ordinario",NULL,166
"Miembro ordinario",NULL,1913
"Miembro equipo de trabajo",NULL,78
"Otros",NULL,78
"Miembro equipo de trabajo",NULL,78
"Miembro ordinario",NULL,65
"Miembro extraordinario",NULL,58
"Miembro ordinario",NULL,123
"Otros",NULL,125
"Otros",NULL,126
"Miembro ordinario",4355,284
"Miembro extraordinario",4355,117
"Miembro extraordinario",4355,128
"Miembro ordinario",NULL,114
"Miembro ordinario",NULL,101
"Miembro ordinario",NULL,102
"Miembro equipo de trabajo",NULL,101
"Miembro ordinario",NULL,138
"Otros",NULL,21
"Miembro ordinario",NULL,11
"Otros",NULL,4
"Otros",NULL,18
"Miembro ordinario",NULL,42
"Miembro extraordinario",NULL,91
"Miembro extraordinario",NULL,98
"Miembro ordinario",NULL,97
"Miembro extraordinario",NULL,21
"Miembro ordinario",NULL,4
"Miembro extraordinario",NULL,70
"Miembro extraordinario",NULL,175
"Miembro extraordinario",NULL,83
"Miembro ordinario",NULL,94
"Miembro ordinario",NULL,114
"Miembro ordinario",NULL,101
"Miembro ordinario",NULL,102
"Miembro ordinario",NULL,85
"Miembro ordinario",NULL,72
"Miembro ordinario",NULL,75
"Miembro extraordinario",NULL,285
"Miembro extraordinario",NULL,294
"Miembro ordinario",NULL,143
"Miembro extraordinario",NULL,140
"Miembro extraordinario",NULL,147
"Miembro equipo de trabajo",NULL,16
"Miembro equipo de trabajo",NULL,16
"Miembro ordinario",NULL,27
"Miembro ordinario",NULL,18
"Miembro ordinario",NULL,16
"Miembro equipo de trabajo",NULL,115
"Miembro equipo de trabajo",NULL,115
"Miembro ordinario",NULL,115
"Miembro equipo de trabajo",NULL,84
"Miembro equipo de trabajo",NULL,84
"Miembro ordinario",NULL,99
"Miembro ordinario",NULL,86
"Miembro ordinario",NULL,84
"Miembro ordinario",NULL,97
"Miembro ordinario",NULL,92
"Miembro extraordinario",NULL,15
"Miembro ordinario",NULL,1351
"Miembro ordinario",NULL,208
"Miembro ordinario",NULL,251
"Miembro ordinario",NULL,11
"Miembro extraordinario",NULL,14
"Miembro ordinario",NULL,23
"Miembro extraordinario",NULL,17
"Miembro extraordinario",NULL,19
"Miembro extraordinario",NULL,59
"Miembro ordinario",NULL,19
"Miembro ordinario",NULL,31
"Tesista",2109,778
"Tesista",2,778
"Asesor",2109,284
"Asesor",2,284
"Asesor",2112,129
"Tesista",6,2088
"Asesor",6,129
"Tesista",2112,2088
"Tesista",2111,655
"Asesor",2111,123
"Co-Asesor",2111,126
"Asesor",2121,115
"Asesor",11,120
"Asesor",11,115
"Asesor",2121,120
"Asesor",2119,129
"Asesor",12,129
"Otros",NULL,120
"Asesor",2118,115
"Asesor",10,129
"Asesor",2118,129
"Asesor",10,115
"Asesor",2116,129
"Asesor",2116,123
"Asesor",7,129
"Asesor",7,123
"Asesor",2115,115
"Asesor",8,115
"Asesor",2117,123
"Asesor",14,123
"Tesista",NULL,2359
"Asesor",NULL,123
"Asesor",NULL,128
"Asesor",2110,115
"Otros",2110,115
"Asesor",4,121
"Asesor",2114,121
"Asesor",NULL,129
"Asesor",2124,115
"Asesor",16,115
"Asesor",2124,115
"Asesor",16,115
"Asesor",2124,115
"Asesor",16,115
"Tesista",NULL,2790
"Asesor",NULL,125
"Asesor",3,129
"Asesor",2122,123
"Asesor",13,123
"Asesor",2120,115
"Asesor",9,115
"Asesor",2120,115
"Asesor",9,115
"Asesor",9,115
"Asesor",2120,115
"Asesor",15,129
"Asesor",2123,129
"Asesor",NULL,129
"Asesor",1,128
"Asesor",2137,12
"Tesista",2137,2222
"Asesor",NULL,5
"Tesista",NULL,2792
"Co-Asesor",65,14
"Tesista",2129,1515
"Tesista",65,1515
"Asesor",2129,12
"Asesor",65,12
"Co-Asesor",2129,14
"Asesor",67,18
"Tesista",67,1491
"Tesista",2131,1491
"Asesor",2131,18
"Tesista",NULL,2796
"Asesor",NULL,7
"Tesista",68,1034
"Asesor",2130,6
"Asesor",68,6
"Tesista",2130,1034
"Tesista",NULL,2709
"Asesor",NULL,12
"Co-Asesor",NULL,4
"Tesista",NULL,629
"Asesor",NULL,27
"Tesista",NULL,2711
"Asesor",NULL,14
"Tesista",2150,627
"Asesor",2150,27
"Tesista",83,627
"Asesor",83,27
"Asesor",NULL,4
"Tesista",NULL,2730
"Tesista",2144,2381
"Asesor",81,7
"Tesista",81,2381
"Asesor",2144,7
"Tesista",69,622
"Asesor",69,12
"Tesista",2132,622
"Asesor",2132,12
"Asesor",76,12
"Tesista",76,2180
"Asesor",2147,12
"Tesista",2147,2180
"Tesista",NULL,629
"Tesista",77,1010
"Co-Asesor",26,4
"Co-Asesor",77,4
"Asesor",77,6
"Asesor",26,6
"Tesista",26,1010
"Asesor",2141,25
"Tesista",2141,1972
"Asesor",78,25
"Tesista",78,1972
"Asesor",84,25
"Asesor",2148,25
"Tesista",2148,1973
"Tesista",84,1973
"Asesor",NULL,26
"Tesista",NULL,1974
"Tesista",NULL,1984
"Asesor",NULL,4
"Tesista",2155,2341
"Tesista",89,2341
"Tesista",91,2460
"Asesor",2159,9
"Tesista",2159,2460
"Asesor",91,9
"Asesor",90,346
"Co-Asesor",90,27
"Tesista",NULL,2461
"Asesor",NULL,20
"Tesista",NULL,2477
"Asesor",NULL,13
"Asesor",NULL,346
"Tesista",NULL,2885
"Tesista",NULL,3158
"Asesor",NULL,325
"Asesor",35,11
"Tesista",35,1401
"Tesista",42,1407
"Asesor",42,18
"Co-Asesor",42,84
"Tesista",49,1426
"Asesor",49,4
"Tesista",24,1374
"Asesor",24,15
"Tesista",34,1402
"Asesor",34,18
"Asesor",21,4
"Tesista",21,1378
"Tesista",33,1403
"Asesor",33,15
"Asesor",60,21
"Tesista",60,1442
"Asesor",2126,21
"Tesista",2126,1442
"Co-Asesor",2126,259
"Co-Asesor",60,259
"Tesista",37,1397
"Asesor",37,21
"Asesor",50,21
"Tesista",50,1425
"Tesista",2169,2176
"Asesor",72,21
"Asesor",2169,21
"Tesista",72,2176
"Asesor",41,15
"Tesista",41,1408
"Asesor",64,8
"Tesista",64,1470
"Co-Asesor",2127,4
"Co-Asesor",64,4
"Tesista",2127,1470
"Asesor",2127,8
"Asesor",NULL,12
"Tesista",NULL,2793
"Asesor",66,19
"Tesista",66,1514
"Asesor",NULL,21
"Tesista",NULL,2801
"Asesor",NULL,16
"Tesista",NULL,2802
"Asesor",NULL,15
"Tesista",NULL,620
"Tesista",NULL,2789
"Asesor",NULL,27
"Co-Asesor",NULL,20
"Asesor",NULL,19
"Co-Asesor",2170,7
"Co-Asesor",93,7
"Asesor",93,6
"Asesor",2170,6
"Tesista",93,1581
"Tesista",2170,1581
"Otros",NULL,25
"Otros",NULL,25
"Tesista",NULL,2607
"Asesor",NULL,12
NULL,NULL,NULL
"Tesista",82,2125
"Tesista",2157,2125
"Asesor",62,13
"Tesista",2158,2365
"Asesor",2158,13
"Tesista",62,2365
"Tesista",32,1388
"Asesor",32,18
"Otros",22,4
"Asesor",22,4
"Asesor",NULL,208
"Tesista",45,1417
"Asesor",45,18
"Tesista",39,1410
"Asesor",39,15
"Co-Asesor",2133,29
"Asesor",2133,26
"Asesor",55,15
"Asesor",2165,15
"Tesista",2165,1428
"Tesista",55,1428
"Asesor",NULL,11
"Tesista",47,1414
"Asesor",47,251
"Asesor",63,11
"Co-Asesor",63,14
"Tesista",63,1474
"Tesista",36,1399
"Asesor",36,21
"Asesor",30,11
"Tesista",30,1379
"Tesista",56,1427
"Asesor",56,12
"Asesor",38,11
"Tesista",38,1396
"Asesor",2160,11
"Tesista",57,1439
"Tesista",2160,1439
"Asesor",57,11
"Co-Asesor",2163,92
"Asesor",48,251
"Asesor",2163,251
"Tesista",2163,1412
"Tesista",48,1412
"Co-Asesor",48,92
"Asesor",2140,253
"Co-Asesor",2140,14
"Co-Asesor",74,14
"Asesor",74,253
"Asesor",NULL,26
NULL,NULL,NULL
"Asesor",NULL,11
"Asesor",NULL,21
"Otros",2135,12
"Asesor",2135,12
"Co-Asesor",80,14
"Co-Asesor",2143,14
"Tesista",2143,619
"Tesista",80,619
"Asesor",80,4
"Asesor",2143,4
"Otros",70,11
"Otros",2136,11
"Otros",70,11
"Otros",2136,11
"Otros",2136,11
"Otros",70,11
"Tesista",2171,626
"Co-Asesor",94,8
"Asesor",94,7
"Co-Asesor",2171,8
"Asesor",2171,7
"Tesista",94,626
"Asesor",88,199
"Asesor",2154,199
"Tesista",88,628
"Tesista",2154,628
"Asesor",NULL,4
"Tesista",2142,623
"Asesor",79,4
"Asesor",2142,4
"Tesista",79,623
NULL,NULL,NULL
"Asesor",2107,4
"Tesista",2107,2221
"Tesista",2152,1901
"Asesor",2152,4
"Asesor",86,4
"Tesista",86,1901
"Asesor",2139,13
"Tesista",73,1897
"Asesor",73,13
"Tesista",2139,1897
"Tesista",2153,1525
"Tesista",2149,1900
"Tesista",85,1900
"Asesor",2149,27
"Asesor",85,27
"Tesista",75,2073
"Tesista",2138,2073
"Asesor",75,25
"Asesor",2138,25
"Asesor",87,8
"Tesista",87,2074
"Tesista",2151,2074
"Co-Asesor",87,7
"Asesor",2151,8
"Co-Asesor",2151,7
"Asesor",NULL,199
"Tesista",NULL,2408
"Asesor",NULL,9
"Asesor",NULL,13
"Co-Asesor",NULL,186
"Tesista",NULL,2418
"Asesor",NULL,6
"Tesista",NULL,2530
"Tesista",20,1359
"Asesor",20,4
"Asesor",18,11
"Tesista",18,1361
"Asesor",19,11
"Tesista",19,1360
"Asesor",23,4
"Co-Asesor",23,14
"Tesista",23,1375
"Asesor",44,4
"Tesista",44,1001
"Asesor",NULL,249
"Tesista",NULL,2771
"Co-Asesor",NULL,27
"Asesor",51,15
"Asesor",2164,15
"Tesista",51,1422
"Tesista",2164,1422
"Asesor",2167,15
"Tesista",52,1421
"Tesista",2167,1421
"Asesor",52,15
"Asesor",2166,27
"Tesista",2166,1434
"Tesista",59,1434
"Asesor",59,27
"Tesista",29,1380
"Asesor",29,11
"Tesista",NULL,2759
"Asesor",NULL,8
"Asesor",NULL,6
"Asesor",2161,15
"Asesor",54,15
"Tesista",54,1431
"Tesista",2161,1431
"Co-Asesor",2162,92
"Tesista",2162,1432
"Tesista",53,1432
"Co-Asesor",53,92
"Asesor",53,20
"Asesor",2162,20
"Tesista",NULL,2753
"Asesor",NULL,12
"Tesista",58,1438
"Tesista",2145,1438
"Asesor",2145,27
"Asesor",58,27
"Tesista",NULL,2797
"Asesor",NULL,26
"Asesor",NULL,12
"Co-Asesor",NULL,219
"Tesista",NULL,2710
"Tesista",71,2138
"Asesor",71,15
"Asesor",2134,15
"Tesista",2134,2138
"Asesor",NULL,14
"Tesista",NULL,2800
"Tesista",NULL,686
"Co-Asesor",NULL,15
"Asesor",2146,8
"Tesista",2146,1908
"Asesor",92,7
"Asesor",2168,7
"Tesista",92,2310
"Tesista",2168,2310
"Asesor",NULL,7
"Tesista",NULL,2442
"Tesista",NULL,2863
"Asesor",NULL,25
"Co-Asesor",NULL,199
"Tesista",NULL,2863
"Asesor",NULL,25
"Asesor",NULL,20
"Tesista",NULL,2864
"Tesista",NULL,3045
"Asesor",NULL,4
"Tesista",31,1392
"Asesor",31,27
"Asesor",2128,4
"Asesor",2128,26
"Tesista",2128,1981
"Tesista",27,1386
"Asesor",27,25
"Tesista",28,1387
"Asesor",28,4
"Asesor",25,15
"Tesista",25,1373
"Asesor",NULL,15
"Tesista",NULL,2770
"Tesista",43,1404
"Asesor",43,11
"Co-Asesor",40,18
"Asesor",40,9
"Tesista",40,1409
"Asesor",46,251
"Tesista",46,1415
"Co-Asesor",46,92
"Asesor",17,9
"Tesista",17,1196
"Asesor",61,215
"Tesista",2125,1453
"Tesista",61,1453
"Asesor",2125,15
"Asesor",61,15
"Asesor",2125,215
"Asesor",122,107
"Tesista",122,737
"Asesor",2192,171
"Asesor",127,171
"Tesista",2192,2244
"Tesista",127,2244
"Asesor",128,110
"Tesista",128,2718
"Asesor",2196,110
"Tesista",2196,2718
"Asesor",NULL,114
"Tesista",123,743
"Asesor",123,111
"Asesor",NULL,107
"Asesor",2195,111
"Tesista",2195,746
"Asesor",125,111
"Tesista",125,746
"Asesor",126,171
"Tesista",126,2336
"Tesista",2193,2336
"Asesor",2193,171
"Asesor",NULL,109
"Co-Asesor",NULL,171
"Asesor",NULL,171
"Asesor",2194,107
"Asesor",124,107
"Tesista",124,739
"Tesista",2194,739
"Tesista",2226,3351
"Asesor",2226,133
"Asesor",426,133
"Tesista",426,3351
"Asesor",2228,141
"Otros",2229,133
"Otros",427,4
"Otros",2229,4
"Co-Asesor",2229,4
"Co-Asesor",427,4
"Asesor",2229,133
"Asesor",427,133
"Otros",2229,4
"Otros",427,4
"Otros",2229,133
"Otros",427,133
"Otros",427,133
"Asesor",2231,138
"Asesor",428,144
"Asesor",2231,144
"Otros",428,144
"Asesor",428,138
"Otros",2231,144
"Asesor",429,138
"Asesor",429,132
"Asesor",2230,138
"Asesor",2230,132
"Asesor",431,351
"Asesor",431,351
"Asesor",2233,351
"Asesor",2233,351
"Asesor",431,351
"Asesor",2233,351
"Asesor",NULL,112
"Asesor",2227,147
"Otros",NULL,133
"Co-Asesor",NULL,149
"Tesista",NULL,1026
"Asesor",NULL,139
"Asesor",430,138
"Asesor",2232,138
"Asesor",430,138
"Asesor",430,138
"Asesor",2232,138
"Asesor",2232,138
NULL,NULL,NULL
"Co-Asesor",425,299
"Asesor",425,133
"Asesor",NULL,131
NULL,176,NULL
NULL,2234,NULL
NULL,175,NULL
NULL,173,NULL
NULL,2242,NULL
"Otros",441,215
NULL,NULL,NULL
NULL,178,NULL
NULL,181,NULL
"Asesor",NULL,85
NULL,183,NULL
NULL,NULL,NULL
"Asesor",NULL,107
"Asesor",174,145
"Asesor",NULL,121
"Otros",2236,184
"Asesor",2236,1913
"Asesor",2403,93
"Asesor",352,93
"Co-Asesor",352,93
"Co-Asesor",2403,93
"Asesor",352,71
"Asesor",2403,71
"Co-Asesor",352,71
"Asesor",2403,71
"Asesor",352,71
"Co-Asesor",2403,71
"Asesor",NULL,18
"Asesor",NULL,9
"Asesor",438,107
"Asesor",2244,107
"Asesor",438,107
"Asesor",2244,107
"Asesor",2244,107
"Asesor",438,107
"Asesor",435,27
"Otros",435,27
"Otros",2238,27
"Otros",2238,27
"Asesor",2238,27
"Otros",435,27
"Asesor",2235,27
"Otros",2235,27
"Otros",432,27
"Asesor",432,27
"Asesor",NULL,384
NULL,NULL,NULL
NULL,180,NULL
"Asesor",433,340
"Otros",177,42
"Otros",2241,42
"Otros",2241,42
"Otros",177,42
"Miembro ordinario",2243,335
"Miembro ordinario",437,335
"Miembro extraordinario",437,84
"Miembro extraordinario",2243,84
NULL,NULL,NULL
NULL,NULL,NULL
"Otros",440,213
"Asesor",440,340
"Co-Asesor",NULL,92
"Asesor",NULL,133
"Asesor",NULL,141
NULL,NULL,NULL
NULL,182,NULL
"Co-Asesor",NULL,351
"Asesor",NULL,136
"Co-Asesor",2246,84
"Co-Asesor",186,84
"Asesor",2246,64
"Asesor",186,64
"Asesor",185,61
"Asesor",2247,61
"Asesor",2247,55
"Asesor",185,55
"Asesor",188,53
"Co-Asesor",2250,55
"Asesor",2250,53
"Co-Asesor",188,55
"Otros",2248,54
"Asesor",193,54
"Otros",193,54
"Otros",193,6
"Otros",2248,6
"Asesor",193,54
"Asesor",2248,54
"Asesor",2248,54
"Otros",242,70
"Otros",196,61
"Asesor",2262,61
"Co-Asesor",196,176
"Co-Asesor",2262,176
"Otros",2262,61
"Asesor",196,61
"Asesor",196,61
"Asesor",2262,61
"Asesor",200,56
"Tesista",200,1997
"Asesor",2271,56
"Tesista",2271,1997
"Otros",2282,176
"Asesor",199,68
"Asesor",2282,68
"Otros",199,176
"Asesor",203,65
"Asesor",2272,65
"Asesor",221,61
"Asesor",2273,61
"Asesor",2270,61
"Otros",2270,61
"Asesor",201,61
"Asesor",201,61
"Asesor",2270,61
"Otros",201,61
"Asesor",2279,60
"Otros",2279,60
"Otros",217,60
"Asesor",217,60
"Asesor",2279,60
"Asesor",217,60
"Otros",NULL,61
"Otros",NULL,176
"Asesor",219,64
"Asesor",2275,64
"Otros",219,64
"Co-Asesor",2275,68
"Co-Asesor",219,68
"Otros",2275,64
"Asesor",219,64
"Asesor",2275,64
"Otros",2289,176
"Asesor",220,68
"Otros",220,68
"Asesor",2289,68
"Asesor",220,68
"Otros",2289,68
"Asesor",2289,68
"Otros",220,176
"Otros",2261,176
"Otros",260,68
"Asesor",260,68
"Otros",2261,68
"Otros",260,176
"Asesor",2261,68
"Co-Asesor",260,176
"Co-Asesor",2261,176
"Asesor",260,68
"Asesor",2261,68
"Asesor",NULL,67
"Asesor",NULL,61
"Asesor",234,64
"Asesor",234,64
"Asesor",237,64
"Otros",237,64
"Otros",238,60
"Asesor",238,60
"Asesor",235,115
"Otros",235,60
"Tesista",247,943
"Asesor",247,60
"Asesor",243,26
"Asesor",243,56
"Asesor",246,62
"Otros",246,62
"Asesor",251,53
"Otros",251,53
"Otros",252,56
"Asesor",252,56
"Asesor",250,57
"Tesista",250,962
"Otros",184,61
"Co-Asesor",184,176
"Co-Asesor",2245,176
"Asesor",184,61
"Asesor",2245,61
"Otros",2245,61
"Asesor",NULL,64
"Asesor",2288,60
"Asesor",2288,60
"Asesor",2288,60
"Asesor",253,60
"Asesor",253,60
"Asesor",253,60
"Asesor",NULL,49
"Tesista",NULL,2725
"Asesor",187,65
"Asesor",2249,65
"Asesor",2251,65
"Asesor",2251,53
"Asesor",2253,64
"Asesor",2254,56
"Co-Asesor",2254,6
"Co-Asesor",189,6
"Co-Asesor",2254,6
"Asesor",189,56
"Asesor",189,56
"Asesor",2254,56
"Co-Asesor",189,6
"Asesor",2265,64
"Otros",2265,69
"Asesor",2276,64
"Asesor",214,64
"Otros",222,61
"Asesor",222,61
"Asesor",2259,61
"Otros",2259,61
"Asesor",2259,61
"Asesor",222,61
"Otros",192,61
"Asesor",2257,61
"Otros",192,61
"Otros",2257,61
"Otros",2257,61
"Asesor",192,61
"Asesor",195,67
"Asesor",2260,67
"Asesor",190,65
"Asesor",2256,65
"Asesor",191,67
"Otros",191,67
"Asesor",2255,67
"Otros",191,195
"Otros",2255,195
"Otros",191,67
"Otros",2255,67
"Otros",2255,67
"Asesor",198,52
"Asesor",198,52
"Co-Asesor",2266,195
"Asesor",2266,52
"Asesor",2266,52
"Co-Asesor",198,195
"Otros",2266,53
"Otros",198,53
"Asesor",212,176
"Asesor",2285,176
"Otros",NULL,53
"Otros",NULL,176
"Otros",NULL,68
"Asesor",211,61
"Asesor",2291,61
"Asesor",211,61
